ticket_id,user_id,issue_type,resolved,response_time_days
S30954,U1015658,Payment Failure,Yes,9
S30955,U1078290,Payment Failure,Yes,8
S30956,U1090340,Payment Failure,Yes,3
S30957,U1031662,Refund Delay,Yes,4
S30958,U1001911,Payment Failure,Yes,2
S30959,U1060006,Refund Delay,Yes,2
S30960,U1051727,Login Issue,Yes,5
S30961,U1011857,Login Issue,Yes,2
S30962,U1072280,Payment Failure,Yes,3
S30963,U1054166,Refund Delay,Yes,2
S30964,U1025222,App Crash,Yes,7
S30965,U1009105,Login Issue,Yes,6
S30966,U1084808,Login Issue,Yes,6
S30967,U1018990,Payment Failure,Yes,8
S30968,U1011590,App Crash,Yes,4
S30969,U1053895,Login Issue,Yes,2
S30970,U1034810,Login Issue,Yes,9
S30971,U1003017,Login Issue,Yes,3
S30972,U1001761,App Crash,Yes,3
S30973,U1017906,Login Issue,Yes,3
S30974,U1023041,App Crash,Yes,1
S30975,U1074234,Refund Delay,Yes,3
S30976,U1001706,Payment Failure,Yes,6
S30977,U1060462,Login Issue,Yes,8
S30978,U1089015,Refund Delay,Yes,4
S30979,U1063034,App Crash,Yes,4
S30980,U1069480,Refund Delay,Yes,6
S30981,U1060296,Login Issue,Yes,6
S30982,U1037163,Login Issue,Yes,2
S30983,U1050561,Login Issue,Yes,3
S30984,U1094432,App Crash,Yes,5
S30985,U1055000,App Crash,No,7
S30986,U1098627,Login Issue,Yes,8
S30987,U1061332,Refund Delay,Yes,3
S30988,U1095593,Login Issue,Yes,8
S30989,U1071111,App Crash,Yes,5
S30990,U1045203,App Crash,Yes,1
S30991,U1020023,Login Issue,Yes,7
S30992,U1086229,Payment Failure,Yes,4
S30993,U1019745,Refund Delay,Yes,5
S30994,U1085769,App Crash,Yes,4
S30995,U1021580,Payment Failure,Yes,6
S30996,U1042039,Login Issue,Yes,7
S30997,U1067457,Payment Failure,Yes,1
S30998,U1083219,Payment Failure,Yes,8
S30999,U1046200,Login Issue,Yes,3
S31000,U1008393,Login Issue,Yes,8
S31001,U1004001,Refund Delay,Yes,6
S31002,U1016147,Refund Delay,No,8
S31003,U1071283,Refund Delay,Yes,1
S31004,U1020824,Refund Delay,Yes,1
S31005,U1023563,App Crash,Yes,7
S31006,U1004573,App Crash,Yes,6
S31007,U1041099,Refund Delay,Yes,8
S31008,U1005792,Login Issue,Yes,1
S31009,U1064185,App Crash,Yes,9
S31010,U1078265,Login Issue,Yes,8
S31011,U1081658,App Crash,Yes,9
S31012,U1006533,Login Issue,No,5
S31013,U1055630,Payment Failure,Yes,5
S31014,U1041170,Payment Failure,Yes,5
S31015,U1010135,Login Issue,No,6
S31016,U1024076,Refund Delay,Yes,6
S31017,U1078081,Login Issue,Yes,2
S31018,U1069885,Payment Failure,No,5
S31019,U1019146,App Crash,Yes,3
S31020,U1019687,Refund Delay,Yes,1
S31021,U1025378,App Crash,Yes,4
S31022,U1066080,Login Issue,Yes,8
S31023,U1061161,Login Issue,Yes,5
S31024,U1052026,Refund Delay,Yes,4
S31025,U1074842,App Crash,No,3
S31026,U1057849,Payment Failure,Yes,7
S31027,U1009810,Payment Failure,Yes,2
S31028,U1012079,Refund Delay,No,3
S31029,U1011368,Refund Delay,Yes,5
S31030,U1059550,Refund Delay,Yes,6
S31031,U1052362,Payment Failure,Yes,9
S31032,U1049070,Login Issue,Yes,1
S31033,U1025743,App Crash,Yes,2
S31034,U1045387,Login Issue,Yes,2
S31035,U1026637,Refund Delay,Yes,1
S31036,U1094016,App Crash,Yes,6
S31037,U1010036,Refund Delay,Yes,1
S31038,U1065019,Refund Delay,Yes,4
S31039,U1090049,Refund Delay,Yes,7
S31040,U1000492,Payment Failure,Yes,1
S31041,U1014561,Payment Failure,Yes,9
S31042,U1022701,App Crash,Yes,8
S31043,U1058627,Payment Failure,Yes,1
S31044,U1021720,Refund Delay,Yes,6
S31045,U1000864,Login Issue,No,7
S31046,U1081973,Login Issue,Yes,6
S31047,U1015496,Refund Delay,Yes,9
S31048,U1071320,Payment Failure,Yes,9
S31049,U1012914,App Crash,Yes,6
S31050,U1029626,Refund Delay,Yes,1
S31051,U1098159,Refund Delay,Yes,3
S31052,U1009418,Payment Failure,Yes,9
S31053,U1038169,Payment Failure,No,4
S31054,U1081700,Payment Failure,Yes,9
S31055,U1080685,Refund Delay,Yes,6
S31056,U1066183,Login Issue,Yes,3
S31057,U1006029,App Crash,Yes,4
S31058,U1057143,Payment Failure,Yes,6
S31059,U1060716,Login Issue,No,5
S31060,U1082623,Refund Delay,Yes,9
S31061,U1099031,Payment Failure,Yes,3
S31062,U1086424,Payment Failure,Yes,2
S31063,U1000300,App Crash,Yes,7
S31064,U1064034,Payment Failure,Yes,3
S31065,U1076819,Payment Failure,Yes,2
S31066,U1038464,Refund Delay,Yes,3
S31067,U1028227,Payment Failure,Yes,3
S31068,U1041999,App Crash,Yes,7
S31069,U1077195,App Crash,Yes,8
S31070,U1010361,Payment Failure,Yes,5
S31071,U1056707,Login Issue,Yes,2
S31072,U1047789,Login Issue,Yes,1
S31073,U1008343,Payment Failure,Yes,1
S31074,U1058830,App Crash,Yes,4
S31075,U1078439,Refund Delay,No,5
S31076,U1012779,Refund Delay,Yes,9
S31077,U1053776,Payment Failure,Yes,7
S31078,U1027437,Refund Delay,Yes,3
S31079,U1014809,App Crash,Yes,8
S31080,U1068253,Refund Delay,Yes,3
S31081,U1016682,Login Issue,Yes,9
S31082,U1086329,Login Issue,No,8
S31083,U1038271,Payment Failure,Yes,8
S31084,U1030197,Payment Failure,Yes,2
S31085,U1039044,Login Issue,Yes,5
S31086,U1066822,Login Issue,No,4
S31087,U1051972,Refund Delay,No,6
S31088,U1096229,Refund Delay,Yes,3
S31089,U1092947,Refund Delay,No,1
S31090,U1001772,App Crash,Yes,7
S31091,U1082426,Payment Failure,Yes,6
S31092,U1034306,Login Issue,Yes,3
S31093,U1005568,Payment Failure,Yes,4
S31094,U1094038,Payment Failure,Yes,4
S31095,U1068670,Refund Delay,Yes,5
S31096,U1024451,Refund Delay,Yes,3
S31097,U1052083,App Crash,Yes,5
S31098,U1099670,App Crash,No,8
S31099,U1016133,Payment Failure,No,1
S31100,U1029616,Payment Failure,Yes,2
S31101,U1066244,Login Issue,Yes,5
S31102,U1069169,App Crash,Yes,9
S31103,U1066771,App Crash,Yes,2
S31104,U1012284,Login Issue,Yes,1
S31105,U1060573,Refund Delay,Yes,4
S31106,U1078907,Payment Failure,Yes,8
S31107,U1070199,Refund Delay,Yes,4
S31108,U1043935,Refund Delay,Yes,8
S31109,U1020691,Payment Failure,Yes,4
S31110,U1051793,Login Issue,Yes,5
S31111,U1007286,App Crash,Yes,2
S31112,U1031215,Login Issue,Yes,2
S31113,U1053733,App Crash,Yes,9
S31114,U1034422,Payment Failure,Yes,5
S31115,U1013001,Login Issue,Yes,9
S31116,U1038636,Payment Failure,Yes,9
S31117,U1094295,Login Issue,Yes,5
S31118,U1071749,Refund Delay,No,6
S31119,U1030738,Login Issue,Yes,4
S31120,U1060752,Payment Failure,Yes,1
S31121,U1083944,Refund Delay,No,4
S31122,U1023395,Login Issue,Yes,3
S31123,U1043081,Refund Delay,Yes,8
S31124,U1084875,App Crash,No,5
S31125,U1078967,App Crash,No,1
S31126,U1052257,Login Issue,Yes,7
S31127,U1015292,Login Issue,Yes,9
S31128,U1099566,Refund Delay,Yes,3
S31129,U1006515,App Crash,Yes,3
S31130,U1067520,App Crash,Yes,3
S31131,U1086737,App Crash,Yes,4
S31132,U1082167,Login Issue,Yes,9
S31133,U1022114,Login Issue,Yes,5
S31134,U1084955,Refund Delay,No,5
S31135,U1029568,App Crash,Yes,5
S31136,U1022888,Payment Failure,No,7
S31137,U1049382,Refund Delay,No,4
S31138,U1073357,Refund Delay,Yes,1
S31139,U1053445,Login Issue,Yes,3
S31140,U1094717,Refund Delay,Yes,8
S31141,U1081443,Refund Delay,Yes,2
S31142,U1092253,Refund Delay,Yes,6
S31143,U1089861,App Crash,Yes,5
S31144,U1044390,App Crash,Yes,4
S31145,U1009875,App Crash,No,4
S31146,U1041220,Payment Failure,Yes,9
S31147,U1001802,Login Issue,Yes,3
S31148,U1045978,Payment Failure,Yes,9
S31149,U1018714,Login Issue,Yes,6
S31150,U1085648,App Crash,Yes,8
S31151,U1001335,Refund Delay,No,8
S31152,U1017143,Payment Failure,Yes,5
S31153,U1051430,App Crash,Yes,5
S31154,U1024979,Refund Delay,Yes,6
S31155,U1085137,App Crash,Yes,9
S31156,U1043370,Payment Failure,Yes,8
S31157,U1038868,Refund Delay,Yes,3
S31158,U1000048,App Crash,No,2
S31159,U1022582,App Crash,Yes,8
S31160,U1073531,Login Issue,Yes,7
S31161,U1022835,Payment Failure,Yes,9
S31162,U1025796,Login Issue,No,8
S31163,U1045399,Login Issue,Yes,1
S31164,U1073244,Login Issue,No,2
S31165,U1011158,Payment Failure,Yes,3
S31166,U1071083,Refund Delay,Yes,7
S31167,U1028191,App Crash,Yes,5
S31168,U1055775,Refund Delay,Yes,5
S31169,U1037578,Refund Delay,No,6
S31170,U1077706,Login Issue,Yes,3
S31171,U1041580,Refund Delay,Yes,8
S31172,U1015914,Refund Delay,Yes,6
S31173,U1019142,Refund Delay,Yes,6
S31174,U1029312,App Crash,Yes,7
S31175,U1083683,App Crash,Yes,1
S31176,U1046052,App Crash,No,5
S31177,U1023277,Payment Failure,Yes,4
S31178,U1037054,App Crash,No,1
S31179,U1083122,Payment Failure,Yes,7
S31180,U1034231,Payment Failure,Yes,8
S31181,U1039972,Refund Delay,Yes,4
S31182,U1073425,App Crash,Yes,5
S31183,U1093310,Login Issue,Yes,1
S31184,U1072677,App Crash,No,9
S31185,U1091147,App Crash,Yes,3
S31186,U1094479,App Crash,Yes,7
S31187,U1057520,App Crash,Yes,1
S31188,U1095921,Payment Failure,Yes,3
S31189,U1005420,App Crash,Yes,2
S31190,U1007449,App Crash,Yes,9
S31191,U1071351,Refund Delay,Yes,8
S31192,U1058413,Payment Failure,No,1
S31193,U1053138,Login Issue,Yes,4
S31194,U1067092,Login Issue,Yes,4
S31195,U1009006,Payment Failure,Yes,8
S31196,U1084164,App Crash,No,7
S31197,U1074392,Refund Delay,Yes,8
S31198,U1075757,Refund Delay,Yes,5
S31199,U1037093,Payment Failure,Yes,6
S31200,U1042957,Login Issue,Yes,7
S31201,U1041601,Login Issue,Yes,2
S31202,U1067522,App Crash,No,4
S31203,U1016937,Payment Failure,Yes,1
S31204,U1097128,Refund Delay,Yes,2
S31205,U1030478,Refund Delay,Yes,3
S31206,U1067747,Login Issue,Yes,1
S31207,U1042545,App Crash,Yes,2
S31208,U1073662,Login Issue,Yes,7
S31209,U1008090,Refund Delay,Yes,5
S31210,U1063090,Payment Failure,No,8
S31211,U1028064,App Crash,Yes,9
S31212,U1019323,App Crash,Yes,8
S31213,U1037779,Login Issue,Yes,8
S31214,U1016807,Payment Failure,Yes,4
S31215,U1012319,Refund Delay,Yes,8
S31216,U1004385,Refund Delay,Yes,7
S31217,U1072330,Refund Delay,No,7
S31218,U1025621,Refund Delay,Yes,2
S31219,U1062555,Payment Failure,No,6
S31220,U1080052,Login Issue,Yes,9
S31221,U1082943,App Crash,No,8
S31222,U1002365,App Crash,Yes,2
S31223,U1056660,Refund Delay,Yes,6
S31224,U1027807,Refund Delay,Yes,7
S31225,U1047839,Payment Failure,Yes,8
S31226,U1030710,Payment Failure,No,9
S31227,U1036131,Payment Failure,Yes,7
S31228,U1074608,Refund Delay,Yes,1
S31229,U1083250,App Crash,Yes,3
S31230,U1099840,Payment Failure,Yes,3
S31231,U1045719,Login Issue,No,5
S31232,U1002456,Refund Delay,Yes,6
S31233,U1011138,Login Issue,Yes,8
S31234,U1048889,Refund Delay,Yes,7
S31235,U1041281,Payment Failure,Yes,5
S31236,U1003195,Login Issue,Yes,5
S31237,U1037081,Refund Delay,Yes,4
S31238,U1013723,Login Issue,Yes,2
S31239,U1004337,Login Issue,Yes,3
S31240,U1015366,Refund Delay,Yes,1
S31241,U1004906,App Crash,Yes,8
S31242,U1063521,App Crash,Yes,5
S31243,U1079511,Login Issue,Yes,8
S31244,U1025492,App Crash,Yes,1
S31245,U1080838,Payment Failure,Yes,5
S31246,U1033072,Login Issue,Yes,2
S31247,U1053162,Refund Delay,Yes,9
S31248,U1054813,Refund Delay,Yes,4
S31249,U1080171,Payment Failure,No,5
S31250,U1057411,App Crash,Yes,5
S31251,U1028464,Payment Failure,Yes,8
S31252,U1054622,Payment Failure,Yes,1
S31253,U1015951,App Crash,Yes,4
S31254,U1029123,Refund Delay,Yes,6
S31255,U1066894,Refund Delay,Yes,9
S31256,U1048731,App Crash,Yes,9
S31257,U1054839,Payment Failure,No,7
S31258,U1058894,Refund Delay,Yes,7
S31259,U1027698,Login Issue,Yes,5
S31260,U1008319,Refund Delay,Yes,2
S31261,U1024426,Refund Delay,Yes,2
S31262,U1087005,App Crash,Yes,4
S31263,U1072268,Login Issue,No,2
S31264,U1027199,Refund Delay,Yes,7
S31265,U1093658,App Crash,Yes,1
S31266,U1050767,Login Issue,Yes,8
S31267,U1005986,App Crash,Yes,3
S31268,U1034331,Login Issue,Yes,3
S31269,U1055687,Login Issue,Yes,7
S31270,U1081542,Refund Delay,Yes,4
S31271,U1006739,Refund Delay,Yes,7
S31272,U1001108,App Crash,Yes,9
S31273,U1037261,Login Issue,No,5
S31274,U1088516,Login Issue,Yes,5
S31275,U1026316,App Crash,Yes,5
S31276,U1047232,Login Issue,Yes,6
S31277,U1085629,Payment Failure,Yes,9
S31278,U1003273,Payment Failure,Yes,3
S31279,U1065736,Login Issue,Yes,1
S31280,U1019856,App Crash,Yes,1
S31281,U1096535,App Crash,Yes,9
S31282,U1060686,Login Issue,Yes,9
S31283,U1084693,Payment Failure,Yes,9
S31284,U1056871,App Crash,Yes,8
S31285,U1037426,Payment Failure,Yes,7
S31286,U1007247,Payment Failure,Yes,6
S31287,U1093749,Login Issue,Yes,8
S31288,U1071937,Payment Failure,Yes,8
S31289,U1034057,Login Issue,Yes,2
S31290,U1054743,Refund Delay,Yes,7
S31291,U1040783,Payment Failure,Yes,4
S31292,U1090323,Refund Delay,Yes,4
S31293,U1030704,Login Issue,Yes,2
S31294,U1061106,Payment Failure,No,1
S31295,U1017542,Refund Delay,Yes,5
S31296,U1050162,Payment Failure,Yes,2
S31297,U1071734,Refund Delay,Yes,2
S31298,U1040328,Payment Failure,Yes,6
S31299,U1065495,App Crash,Yes,1
S31300,U1044491,Refund Delay,Yes,5
S31301,U1062214,Login Issue,Yes,7
S31302,U1075549,Login Issue,Yes,8
S31303,U1068528,Login Issue,No,6
S31304,U1087193,Refund Delay,Yes,1
S31305,U1017607,App Crash,Yes,7
S31306,U1030478,Refund Delay,Yes,5
S31307,U1042455,App Crash,Yes,4
S31308,U1083581,Refund Delay,Yes,1
S31309,U1074251,Login Issue,Yes,4
S31310,U1071407,Refund Delay,No,5
S31311,U1000977,App Crash,Yes,5
S31312,U1069454,App Crash,Yes,2
S31313,U1030438,Refund Delay,Yes,6
S31314,U1091643,Login Issue,No,5
S31315,U1001841,Login Issue,Yes,7
S31316,U1077776,Refund Delay,Yes,2
S31317,U1088212,Login Issue,Yes,2
S31318,U1092215,Login Issue,Yes,2
S31319,U1070076,Login Issue,Yes,8
S31320,U1015161,Login Issue,Yes,1
S31321,U1030922,Login Issue,Yes,8
S31322,U1034721,Login Issue,Yes,9
S31323,U1039405,Payment Failure,Yes,1
S31324,U1059272,Payment Failure,Yes,7
S31325,U1036262,App Crash,Yes,3
S31326,U1044223,Refund Delay,Yes,6
S31327,U1013538,Login Issue,Yes,2
S31328,U1027741,Login Issue,Yes,5
S31329,U1004467,Login Issue,Yes,5
S31330,U1021729,App Crash,Yes,2
S31331,U1062101,App Crash,Yes,5
S31332,U1026802,Payment Failure,Yes,5
S31333,U1059346,Refund Delay,Yes,2
S31334,U1099354,App Crash,No,2
S31335,U1065803,Login Issue,Yes,4
S31336,U1041915,Login Issue,Yes,5
S31337,U1022278,Payment Failure,No,2
S31338,U1049171,App Crash,Yes,5
S31339,U1030233,App Crash,Yes,5
S31340,U1011357,Login Issue,Yes,2
S31341,U1064276,App Crash,No,5
S31342,U1011795,Payment Failure,Yes,6
S31343,U1062474,Payment Failure,Yes,8
S31344,U1019531,Payment Failure,No,8
S31345,U1057378,Payment Failure,Yes,1
S31346,U1022232,Refund Delay,Yes,1
S31347,U1049398,Login Issue,Yes,6
S31348,U1079430,Refund Delay,Yes,8
S31349,U1069294,Payment Failure,Yes,6
S31350,U1005650,Login Issue,Yes,3
S31351,U1034809,Login Issue,Yes,1
S31352,U1069209,App Crash,Yes,5
S31353,U1068507,Payment Failure,Yes,2
S31354,U1089854,Payment Failure,Yes,7
S31355,U1026318,Login Issue,Yes,4
S31356,U1096842,App Crash,Yes,1
S31357,U1097234,Login Issue,Yes,4
S31358,U1077508,Payment Failure,Yes,7
S31359,U1069805,App Crash,Yes,9
S31360,U1011549,Refund Delay,Yes,7
S31361,U1045096,Login Issue,Yes,1
S31362,U1052635,App Crash,Yes,2
S31363,U1005798,Payment Failure,Yes,6
S31364,U1068021,App Crash,Yes,9
S31365,U1041947,Refund Delay,No,4
S31366,U1028409,App Crash,Yes,7
S31367,U1079809,App Crash,Yes,9
S31368,U1055192,Refund Delay,Yes,6
S31369,U1080641,App Crash,No,9
S31370,U1052712,App Crash,Yes,9
S31371,U1098922,Payment Failure,Yes,1
S31372,U1039389,Login Issue,Yes,4
S31373,U1030570,App Crash,Yes,6
S31374,U1017155,App Crash,Yes,8
S31375,U1019391,Refund Delay,Yes,1
S31376,U1072764,App Crash,Yes,5
S31377,U1048594,Payment Failure,Yes,5
S31378,U1016463,App Crash,Yes,8
S31379,U1046127,Login Issue,No,1
S31380,U1053621,Refund Delay,No,8
S31381,U1006877,Refund Delay,Yes,7
S31382,U1095795,Refund Delay,Yes,9
S31383,U1002252,Login Issue,No,4
S31384,U1034701,Login Issue,No,8
S31385,U1099661,App Crash,Yes,3
S31386,U1013217,Login Issue,Yes,4
S31387,U1043796,App Crash,Yes,6
S31388,U1073115,Payment Failure,No,2
S31389,U1053055,Refund Delay,Yes,8
S31390,U1068170,Payment Failure,Yes,2
S31391,U1029882,App Crash,Yes,1
S31392,U1007232,App Crash,Yes,1
S31393,U1024767,Login Issue,Yes,8
S31394,U1077139,Payment Failure,Yes,2
S31395,U1056304,Login Issue,Yes,2
S31396,U1040212,App Crash,No,2
S31397,U1076946,Login Issue,Yes,1
S31398,U1014041,Login Issue,Yes,9
S31399,U1070550,Payment Failure,No,8
S31400,U1030374,Refund Delay,Yes,6
S31401,U1012941,Payment Failure,Yes,1
S31402,U1089016,Refund Delay,No,8
S31403,U1047166,Login Issue,Yes,4
S31404,U1029509,Payment Failure,Yes,1
S31405,U1075436,Login Issue,Yes,4
S31406,U1008219,Login Issue,Yes,9
S31407,U1098423,Refund Delay,Yes,9
S31408,U1054596,App Crash,Yes,7
S31409,U1095587,Payment Failure,Yes,7
S31410,U1040918,Refund Delay,No,5
S31411,U1071717,App Crash,Yes,4
S31412,U1025587,Login Issue,Yes,5
S31413,U1091388,Login Issue,Yes,3
S31414,U1042898,Payment Failure,Yes,1
S31415,U1098399,Refund Delay,Yes,9
S31416,U1051464,Refund Delay,Yes,6
S31417,U1057755,Login Issue,Yes,4
S31418,U1086697,Login Issue,Yes,2
S31419,U1071073,Payment Failure,No,2
S31420,U1046579,Payment Failure,Yes,3
S31421,U1069896,Refund Delay,Yes,3
S31422,U1093212,App Crash,Yes,2
S31423,U1064895,Refund Delay,No,6
S31424,U1002224,Login Issue,Yes,3
S31425,U1050965,Login Issue,Yes,6
S31426,U1097719,Payment Failure,Yes,7
S31427,U1080291,Payment Failure,Yes,8
S31428,U1010934,App Crash,Yes,8
S31429,U1041317,Payment Failure,Yes,9
S31430,U1082185,App Crash,Yes,9
S31431,U1086857,Payment Failure,No,1
S31432,U1025224,Refund Delay,Yes,5
S31433,U1078197,Refund Delay,Yes,9
S31434,U1022619,Refund Delay,Yes,4
S31435,U1050577,Refund Delay,Yes,4
S31436,U1016648,App Crash,No,3
S31437,U1042447,App Crash,Yes,9
S31438,U1034726,Login Issue,Yes,9
S31439,U1012282,App Crash,Yes,7
S31440,U1073463,Payment Failure,Yes,6
S31441,U1054307,Payment Failure,No,3
S31442,U1048180,Login Issue,Yes,5
S31443,U1082940,App Crash,Yes,8
S31444,U1029030,Refund Delay,Yes,1
S31445,U1022101,Login Issue,Yes,7
S31446,U1082344,Login Issue,No,8
S31447,U1032601,Refund Delay,Yes,7
S31448,U1062352,Login Issue,Yes,6
S31449,U1080900,Refund Delay,Yes,8
S31450,U1033272,Login Issue,Yes,8
S31451,U1048097,Login Issue,Yes,2
S31452,U1052653,Login Issue,Yes,1
S31453,U1080460,Payment Failure,Yes,3
S31454,U1070097,Login Issue,No,9
S31455,U1001130,App Crash,Yes,1
S31456,U1045977,Login Issue,Yes,7
S31457,U1047481,Refund Delay,No,7
S31458,U1031331,Payment Failure,Yes,1
S31459,U1041590,App Crash,Yes,7
S31460,U1019058,Payment Failure,Yes,6
S31461,U1019203,Login Issue,Yes,1
S31462,U1042566,App Crash,Yes,1
S31463,U1094580,Refund Delay,Yes,8
S31464,U1089539,App Crash,No,5
S31465,U1051253,App Crash,Yes,4
S31466,U1066216,Refund Delay,Yes,7
S31467,U1046766,Login Issue,Yes,7
S31468,U1099511,App Crash,Yes,8
S31469,U1082784,Payment Failure,Yes,9
S31470,U1073075,Payment Failure,Yes,1
S31471,U1044845,App Crash,Yes,8
S31472,U1044485,Refund Delay,Yes,1
S31473,U1021023,Payment Failure,Yes,9
S31474,U1033321,Refund Delay,Yes,6
S31475,U1026498,Refund Delay,Yes,3
S31476,U1083911,App Crash,Yes,1
S31477,U1003554,App Crash,Yes,3
S31478,U1067231,Login Issue,Yes,2
S31479,U1053586,App Crash,Yes,9
S31480,U1074862,Payment Failure,Yes,7
S31481,U1007035,Payment Failure,Yes,2
S31482,U1041080,Payment Failure,Yes,8
S31483,U1060226,Payment Failure,Yes,6
S31484,U1013204,Refund Delay,Yes,5
S31485,U1081995,Payment Failure,Yes,4
S31486,U1048599,Login Issue,No,2
S31487,U1012571,Refund Delay,Yes,5
S31488,U1016775,App Crash,Yes,2
S31489,U1029008,Login Issue,Yes,3
S31490,U1007534,Refund Delay,Yes,5
S31491,U1071124,Login Issue,Yes,9
S31492,U1037356,Payment Failure,Yes,8
S31493,U1041339,Login Issue,No,3
S31494,U1023397,App Crash,Yes,6
S31495,U1017313,Refund Delay,Yes,8
S31496,U1024423,Payment Failure,Yes,9
S31497,U1079635,Login Issue,Yes,2
S31498,U1008141,Payment Failure,Yes,5
S31499,U1027692,App Crash,Yes,8
S31500,U1015962,Refund Delay,Yes,9
S31501,U1004535,App Crash,No,8
S31502,U1062911,App Crash,Yes,4
S31503,U1016102,App Crash,No,6
S31504,U1049242,App Crash,Yes,8
S31505,U1074903,App Crash,Yes,1
S31506,U1033134,Refund Delay,Yes,4
S31507,U1048828,Payment Failure,Yes,4
S31508,U1057430,App Crash,Yes,4
S31509,U1048985,App Crash,Yes,4
S31510,U1050931,App Crash,Yes,4
S31511,U1075070,Login Issue,Yes,7
S31512,U1072940,App Crash,Yes,8
S31513,U1015240,Payment Failure,Yes,3
S31514,U1022154,Payment Failure,Yes,5
S31515,U1064542,Payment Failure,Yes,9
S31516,U1081920,Payment Failure,Yes,2
S31517,U1033902,Refund Delay,Yes,9
S31518,U1057334,Payment Failure,Yes,7
S31519,U1033116,Payment Failure,Yes,8
S31520,U1067324,Login Issue,Yes,2
S31521,U1016227,Login Issue,Yes,7
S31522,U1044066,Payment Failure,Yes,5
S31523,U1065313,Payment Failure,Yes,6
S31524,U1079287,Payment Failure,Yes,7
S31525,U1084003,Payment Failure,No,2
S31526,U1060026,Refund Delay,Yes,4
S31527,U1064117,Payment Failure,Yes,6
S31528,U1090155,Payment Failure,Yes,4
S31529,U1004907,Payment Failure,Yes,6
S31530,U1010917,Refund Delay,No,8
S31531,U1017190,App Crash,Yes,2
S31532,U1092097,Login Issue,No,4
S31533,U1080115,Refund Delay,Yes,7
S31534,U1033653,Login Issue,Yes,7
S31535,U1096422,App Crash,Yes,3
S31536,U1021890,Login Issue,Yes,7
S31537,U1033059,Refund Delay,No,6
S31538,U1049999,Login Issue,Yes,3
S31539,U1036526,Payment Failure,Yes,2
S31540,U1072205,Payment Failure,Yes,9
S31541,U1025701,Refund Delay,Yes,2
S31542,U1021384,Payment Failure,No,1
S31543,U1039172,Payment Failure,Yes,4
S31544,U1050271,App Crash,Yes,5
S31545,U1072688,App Crash,Yes,8
S31546,U1000680,App Crash,Yes,4
S31547,U1074016,Payment Failure,Yes,1
S31548,U1066067,Login Issue,Yes,4
S31549,U1052084,App Crash,Yes,6
S31550,U1089146,Refund Delay,Yes,7
S31551,U1030363,Payment Failure,Yes,1
S31552,U1029283,Payment Failure,Yes,8
