user_id,last_active_date,avg_session_time,failed_txns,total_logins
U1023017,2025-06-14,9.07,1,121
U1023018,2025-10-17,11.25,0,131
U1023019,2025-07-22,4.45,2,65
U1023020,2025-07-10,9.28,0,83
U1023021,2025-06-19,1.58,4,179
U1023022,2025-08-17,9.3,0,236
U1023023,2025-06-22,9.41,2,116
U1023024,2025-08-16,3.23,1,144
U1023025,2025-08-31,4.73,2,56
U1023026,2025-06-04,8.15,1,161
U1023027,2025-08-23,5.46,2,70
U1023028,2025-07-31,9.4,1,221
U1023029,2025-06-28,3.79,1,216
U1023030,2025-08-23,5.27,0,159
U1023031,2025-05-20,5.71,1,222
U1023032,2025-10-07,6.78,0,48
U1023033,2025-10-18,7.11,2,119
U1023034,2025-05-13,8.4,0,116
U1023035,2025-08-02,9.85,4,92
U1023036,2025-07-13,3.53,1,118
U1023037,2025-10-06,10.4,2,67
U1023038,2025-09-30,7.69,1,39
U1023039,2025-05-08,11.93,3,131
U1023040,2025-05-18,6.96,2,249
U1023041,2025-05-15,8.11,3,103
U1023042,2025-06-25,10.04,0,117
U1023043,2025-09-13,8.97,2,98
U1023044,2025-06-30,10.48,1,247
U1023045,2025-05-27,12.5,0,260
U1023046,2025-07-26,7.09,0,177
U1023047,2025-08-10,11.22,0,133
U1023048,2025-10-07,6.8,5,13
U1023049,2025-06-16,6.93,3,285
U1023050,2025-07-05,11.96,2,111
U1023051,2025-08-19,11.66,0,262
U1023052,2025-07-04,1.52,1,30
U1023053,2025-10-11,8.85,2,207
U1023054,2025-07-10,9.25,2,171
U1023055,2025-05-29,12.98,0,108
U1023056,2025-05-17,8.78,1,121
U1023057,2025-09-18,9.06,0,49
U1023058,2025-05-10,6.92,1,122
U1023059,2025-06-25,7.31,1,174
U1023060,2025-10-19,7.87,1,267
U1023061,2025-10-22,5.19,1,244
U1023062,2025-06-17,6.0,0,239
U1023063,2025-09-27,9.06,0,103
U1023064,2025-05-16,7.75,0,34
U1023065,2025-09-25,7.54,1,283
U1023066,2025-06-09,11.75,3,283
U1023067,2025-10-10,6.03,0,240
U1023068,2025-05-13,7.6,2,94
U1023069,2025-09-17,6.52,2,14
U1023070,2025-05-12,7.57,3,187
U1023071,2025-06-09,13.77,1,125
U1023072,2025-07-14,5.84,1,55
U1023073,2025-08-06,3.5,1,201
U1023074,2025-05-08,9.01,1,224
U1023075,2025-08-03,6.11,1,178
U1023076,2025-10-25,11.14,1,266
U1023077,2025-10-11,12.04,1,113
U1023078,2025-08-10,8.64,2,229
U1023079,2025-08-26,7.7,3,179
U1023080,2025-08-28,9.24,1,169
U1023081,2025-09-28,5.51,1,202
U1023082,2025-06-14,12.36,0,277
U1023083,2025-06-14,4.53,2,61
U1023084,2025-09-14,3.56,1,73
U1023085,2025-10-08,10.17,2,186
U1023086,2025-05-04,7.7,3,182
U1023087,2025-09-04,2.98,1,214
U1023088,2025-07-25,8.33,0,57
U1023089,2025-06-27,9.86,3,202
U1023090,2025-07-16,6.92,1,286
U1023091,2025-09-22,9.07,0,103
U1023092,2025-07-19,4.19,4,248
U1023093,2025-06-07,5.58,0,42
U1023094,2025-05-05,10.67,2,183
U1023095,2025-06-06,12.54,2,117
U1023096,2025-07-16,10.24,1,41
U1023097,2025-10-09,10.33,1,248
U1023098,2025-07-18,7.79,1,176
U1023099,2025-10-04,8.06,0,165
U1023100,2025-09-09,9.6,2,242
U1023101,2025-10-25,10.03,0,97
U1023102,2025-10-11,6.04,1,126
U1023103,2025-05-30,6.83,2,242
U1023104,2025-08-03,10.68,0,21
U1023105,2025-07-26,12.3,2,111
U1023106,2025-09-23,7.86,2,103
U1023107,2025-09-20,10.32,1,83
U1023108,2025-08-11,10.89,2,33
U1023109,2025-07-25,5.35,2,178
U1023110,2025-09-26,7.42,0,181
U1023111,2025-10-01,7.73,0,211
U1023112,2025-08-31,12.22,1,170
U1023113,2025-07-30,8.42,1,39
U1023114,2025-10-24,9.52,0,166
U1023115,2025-06-14,7.64,1,193
U1023116,2025-05-01,11.94,0,176
U1023117,2025-09-24,3.78,1,78
U1023118,2025-08-13,12.07,0,39
U1023119,2025-08-12,2.89,1,33
U1023120,2025-10-17,7.35,0,289
U1023121,2025-07-26,9.98,0,18
U1023122,2025-10-21,10.14,1,211
U1023123,2025-08-30,7.83,1,276
U1023124,2025-09-30,8.18,0,159
U1023125,2025-06-17,8.97,2,135
U1023126,2025-09-21,6.57,1,227
U1023127,2025-09-06,5.85,2,12
U1023128,2025-06-25,7.39,2,271
U1023129,2025-06-12,6.53,2,140
U1023130,2025-06-08,4.64,0,107
U1023131,2025-07-21,6.27,1,177
U1023132,2025-08-12,10.42,1,261
U1023133,2025-09-13,12.2,1,182
U1023134,2025-08-31,9.75,1,277
U1023135,2025-06-19,8.24,2,273
U1023136,2025-07-09,7.7,0,174
U1023137,2025-07-16,8.97,1,271
U1023138,2025-07-12,10.19,1,295
U1023139,2025-07-16,9.77,2,107
U1023140,2025-07-24,6.8,0,122
U1023141,2025-05-23,7.67,2,15
U1023142,2025-10-02,13.11,1,179
U1023143,2025-09-11,7.63,0,40
U1023144,2025-10-18,8.15,1,218
U1023145,2025-10-24,12.38,4,156
U1023146,2025-06-08,11.19,0,245
U1023147,2025-06-21,12.94,0,200
U1023148,2025-06-18,13.02,0,254
U1023149,2025-06-13,10.99,1,18
U1023150,2025-09-03,2.74,2,208
U1023151,2025-06-06,9.89,1,201
U1023152,2025-06-20,5.92,0,118
U1023153,2025-07-30,10.72,1,219
U1023154,2025-09-01,1.79,0,60
U1023155,2025-10-17,8.42,4,282
U1023156,2025-07-19,0.52,0,206
U1023157,2025-09-05,10.96,0,11
U1023158,2025-09-03,6.73,2,204
U1023159,2025-10-18,12.9,2,125
U1023160,2025-08-19,8.41,1,119
U1023161,2025-10-01,9.46,2,296
U1023162,2025-08-20,5.68,2,23
U1023163,2025-09-29,8.93,1,36
U1023164,2025-10-17,9.09,2,33
U1023165,2025-06-22,8.81,1,240
U1023166,2025-09-26,8.67,1,230
U1023167,2025-09-19,12.22,0,139
U1023168,2025-10-07,5.73,2,162
U1023169,2025-08-15,9.48,1,13
U1023170,2025-10-04,4.57,1,95
U1023171,2025-06-02,7.49,3,231
U1023172,2025-06-26,10.92,1,212
U1023173,2025-06-02,4.61,0,107
U1023174,2025-10-03,2.75,0,211
U1023175,2025-09-15,7.19,1,94
U1023176,2025-09-29,6.82,1,156
U1023177,2025-08-10,10.18,2,193
U1023178,2025-10-08,7.09,4,60
U1023179,2025-09-07,8.17,3,53
U1023180,2025-06-22,9.63,2,155
U1023181,2025-10-08,10.16,1,28
U1023182,2025-09-03,5.5,2,20
U1023183,2025-09-21,9.49,1,289
U1023184,2025-05-06,7.26,1,265
U1023185,2025-06-09,6.99,1,230
U1023186,2025-06-01,9.18,0,209
U1023187,2025-08-01,8.04,1,213
U1023188,2025-08-12,9.24,1,202
U1023189,2025-08-05,6.94,1,39
U1023190,2025-09-28,3.0,1,14
U1023191,2025-09-20,10.89,0,70
U1023192,2025-07-15,9.29,2,73
U1023193,2025-10-21,5.85,3,97
U1023194,2025-05-22,5.4,2,140
U1023195,2025-08-18,7.11,0,10
U1023196,2025-05-12,6.32,0,208
U1023197,2025-08-08,7.61,0,190
U1023198,2025-06-18,8.4,1,137
U1023199,2025-06-18,8.09,1,105
U1023200,2025-07-11,7.95,2,187
U1023201,2025-05-24,10.54,2,104
U1023202,2025-08-24,12.53,0,193
U1023203,2025-09-05,0.56,1,156
U1023204,2025-08-16,4.55,0,247
U1023205,2025-06-09,9.24,2,36
U1023206,2025-06-12,6.55,1,265
U1023207,2025-09-09,9.86,2,17
U1023208,2025-09-19,9.26,1,211
U1023209,2025-08-02,2.36,6,64
U1023210,2025-06-02,7.08,3,101
U1023211,2025-05-03,8.6,1,215
U1023212,2025-09-09,6.07,0,82
U1023213,2025-08-04,11.23,3,144
U1023214,2025-06-01,5.42,4,28
U1023215,2025-09-02,8.44,1,289
U1023216,2025-08-17,4.61,1,61
U1023217,2025-10-17,6.66,1,74
U1023218,2025-07-30,9.82,1,98
U1023219,2025-08-03,8.97,1,114
U1023220,2025-10-12,9.72,3,72
U1023221,2025-09-01,10.27,0,182
U1023222,2025-09-16,4.46,2,241
U1023223,2025-07-06,3.12,4,31
U1023224,2025-05-23,6.46,0,77
U1023225,2025-09-02,7.56,2,65
U1023226,2025-10-07,7.0,2,112
U1023227,2025-10-23,5.51,3,238
U1023228,2025-08-31,8.41,1,232
U1023229,2025-10-22,7.67,0,101
U1023230,2025-07-21,9.86,1,287
U1023231,2025-10-19,6.51,0,56
U1023232,2025-06-09,7.62,1,66
U1023233,2025-05-22,6.06,0,272
U1023234,2025-07-14,2.54,1,185
U1023235,2025-05-05,6.1,1,238
U1023236,2025-05-12,7.5,1,15
U1023237,2025-05-27,10.08,2,59
U1023238,2025-09-12,10.41,2,106
U1023239,2025-05-12,3.83,3,72
U1023240,2025-06-04,4.45,0,127
U1023241,2025-09-07,11.57,0,216
U1023242,2025-07-08,10.44,3,76
U1023243,2025-06-05,11.74,1,283
U1023244,2025-09-26,7.18,0,37
U1023245,2025-05-02,9.02,0,234
U1023246,2025-05-09,2.86,0,284
U1023247,2025-08-02,0.47,1,257
U1023248,2025-07-18,6.71,1,116
U1023249,2025-10-20,5.02,2,233
U1023250,2025-05-27,4.11,3,105
U1023251,2025-10-15,3.57,1,16
U1023252,2025-05-17,3.37,0,58
U1023253,2025-06-13,7.74,1,35
U1023254,2025-06-09,9.03,1,27
U1023255,2025-10-12,7.17,0,27
U1023256,2025-07-06,9.06,0,167
U1023257,2025-07-03,7.96,3,21
U1023258,2025-09-23,11.43,1,282
U1023259,2025-08-21,6.62,0,277
U1023260,2025-08-01,9.4,1,250
U1023261,2025-09-14,7.02,2,263
U1023262,2025-09-05,9.53,2,45
U1023263,2025-07-24,9.39,2,12
U1023264,2025-08-16,9.28,0,36
U1023265,2025-08-14,4.47,2,18
U1023266,2025-07-02,4.43,2,184
U1023267,2025-06-21,6.08,3,111
U1023268,2025-10-03,6.18,1,242
U1023269,2025-08-28,6.58,1,101
U1023270,2025-05-16,9.41,0,260
U1023271,2025-06-13,9.21,0,76
U1023272,2025-08-29,12.89,2,70
U1023273,2025-07-19,5.57,1,198
U1023274,2025-07-08,8.95,0,184
U1023275,2025-09-20,4.73,0,183
U1023276,2025-05-11,14.46,3,43
U1023277,2025-05-23,9.13,1,86
U1023278,2025-10-10,6.96,0,33
U1023279,2025-05-30,5.5,1,14
U1023280,2025-05-29,9.78,0,138
U1023281,2025-10-26,8.17,0,243
U1023282,2025-06-29,9.44,0,273
U1023283,2025-07-31,12.66,1,56
U1023284,2025-07-07,8.64,1,289
U1023285,2025-09-07,6.5,1,198
U1023286,2025-10-18,6.99,2,238
U1023287,2025-07-31,7.96,0,43
U1023288,2025-10-02,10.34,0,165
U1023289,2025-07-08,14.72,2,294
U1023290,2025-08-08,5.02,1,170
U1023291,2025-09-06,8.52,1,202
U1023292,2025-07-14,5.87,4,32
U1023293,2025-05-12,4.14,2,14
U1023294,2025-10-07,10.46,3,75
U1023295,2025-08-10,5.86,2,65
U1023296,2025-05-31,6.24,1,261
U1023297,2025-05-27,4.74,2,40
U1023298,2025-07-22,8.4,1,225
U1023299,2025-09-25,7.99,0,44
U1023300,2025-05-24,8.91,1,36
U1023301,2025-06-15,7.6,2,18
U1023302,2025-06-04,5.84,2,78
U1023303,2025-10-25,10.12,0,40
U1023304,2025-10-21,8.05,3,39
U1023305,2025-08-18,6.57,0,77
U1023306,2025-10-23,12.88,1,201
U1023307,2025-09-11,4.53,0,119
U1023308,2025-05-22,7.33,1,274
U1023309,2025-07-28,10.72,1,140
U1023310,2025-10-12,6.91,3,158
U1023311,2025-07-07,4.25,2,132
U1023312,2025-08-23,12.29,1,99
U1023313,2025-05-27,1.75,0,52
U1023314,2025-09-11,8.49,2,119
U1023315,2025-06-27,4.83,0,209
U1023316,2025-06-19,9.2,4,214
U1023317,2025-09-23,9.18,0,257
U1023318,2025-08-17,5.23,3,84
U1023319,2025-06-25,6.17,2,274
U1023320,2025-07-01,4.26,3,190
U1023321,2025-08-08,6.26,1,26
U1023322,2025-09-05,5.1,1,110
U1023323,2025-09-21,11.76,1,45
U1023324,2025-09-04,4.21,0,14
U1023325,2025-10-27,9.14,0,14
U1023326,2025-05-02,9.16,1,252
U1023327,2025-06-09,15.08,0,120
U1023328,2025-10-14,8.94,4,278
U1023329,2025-06-17,9.33,3,278
U1023330,2025-06-19,8.96,2,14
U1023331,2025-10-26,8.95,1,84
U1023332,2025-05-29,1.91,2,239
U1023333,2025-08-19,5.72,3,269
U1023334,2025-07-21,5.17,2,71
U1023335,2025-08-07,2.13,1,14
U1023336,2025-06-19,8.16,0,175
U1023337,2025-05-23,12.59,2,289
U1023338,2025-09-11,5.62,1,157
U1023339,2025-09-18,3.81,1,224
U1023340,2025-06-03,7.67,0,146
U1023341,2025-06-03,4.57,1,236
U1023342,2025-05-31,11.04,0,43
U1023343,2025-10-02,3.29,5,95
U1023344,2025-09-20,8.9,0,48
U1023345,2025-10-26,4.21,0,25
U1023346,2025-08-29,8.56,2,194
U1023347,2025-10-24,4.43,1,89
U1023348,2025-06-08,7.06,2,196
U1023349,2025-05-04,10.04,0,23
U1023350,2025-07-30,10.64,0,29
U1023351,2025-06-03,13.48,0,91
U1023352,2025-06-19,3.84,2,67
U1023353,2025-05-13,0.7,1,164
U1023354,2025-07-21,7.61,1,58
U1023355,2025-05-16,7.71,2,58
U1023356,2025-06-21,5.06,0,186
U1023357,2025-05-17,7.4,0,275
U1023358,2025-10-09,4.67,3,261
U1023359,2025-08-07,13.93,3,283
U1023360,2025-06-03,7.99,1,270
U1023361,2025-10-01,8.02,2,174
U1023362,2025-08-30,6.57,1,85
U1023363,2025-07-12,8.8,2,24
U1023364,2025-09-08,6.06,1,91
U1023365,2025-09-17,7.3,2,97
U1023366,2025-06-16,11.92,1,112
U1023367,2025-09-08,8.12,2,153
U1023368,2025-10-18,9.77,2,244
U1023369,2025-06-01,6.95,2,109
U1023370,2025-08-13,2.34,1,28
U1023371,2025-07-24,4.26,2,81
U1023372,2025-05-17,11.94,0,284
U1023373,2025-06-30,13.49,1,130
U1023374,2025-06-24,6.13,0,137
U1023375,2025-07-21,6.34,0,87
U1023376,2025-06-24,4.94,2,160
U1023377,2025-08-12,7.05,0,258
U1023378,2025-05-05,9.67,1,295
U1023379,2025-06-21,6.34,3,73
U1023380,2025-06-17,10.31,1,212
U1023381,2025-05-05,10.53,1,233
U1023382,2025-08-05,7.24,0,25
U1023383,2025-06-27,6.01,1,293
U1023384,2025-09-20,9.77,2,143
U1023385,2025-10-17,6.93,3,289
U1023386,2025-08-16,9.4,0,229
U1023387,2025-06-17,8.53,1,197
U1023388,2025-06-15,9.83,1,172
U1023389,2025-06-21,12.57,1,71
U1023390,2025-10-03,9.26,2,133
U1023391,2025-05-01,6.09,0,228
U1023392,2025-06-24,4.58,1,115
U1023393,2025-06-05,12.67,2,122
U1023394,2025-05-16,7.69,1,220
U1023395,2025-06-06,9.48,2,256
U1023396,2025-10-17,7.22,1,132
U1023397,2025-07-29,8.42,3,223
U1023398,2025-08-28,4.8,1,83
U1023399,2025-05-17,6.79,3,27
U1023400,2025-07-17,9.1,1,260
U1023401,2025-08-19,8.78,2,46
U1023402,2025-07-03,5.66,1,240
U1023403,2025-10-14,8.16,2,122
U1023404,2025-09-30,4.72,1,208
U1023405,2025-07-31,8.61,2,36
U1023406,2025-05-03,9.23,2,207
U1023407,2025-07-14,12.68,1,126
U1023408,2025-09-04,12.54,2,272
U1023409,2025-10-26,8.49,3,153
U1023410,2025-10-02,7.2,0,271
U1023411,2025-10-05,8.79,1,180
U1023412,2025-10-27,6.09,4,122
U1023413,2025-09-24,4.9,0,81
U1023414,2025-07-16,7.27,2,107
U1023415,2025-06-27,5.03,2,152
U1023416,2025-10-08,8.03,2,177
U1023417,2025-08-25,9.36,0,29
U1023418,2025-10-02,12.36,0,296
U1023419,2025-06-30,9.36,0,187
U1023420,2025-10-17,10.17,0,20
U1023421,2025-07-20,9.58,1,87
U1023422,2025-10-23,12.28,4,125
U1023423,2025-07-27,6.81,2,254
U1023424,2025-09-17,7.62,1,21
U1023425,2025-06-20,7.0,1,69
U1023426,2025-09-09,14.85,0,134
U1023427,2025-08-18,7.38,2,47
U1023428,2025-09-14,15.17,1,32
U1023429,2025-06-20,9.49,1,34
U1023430,2025-08-06,11.63,1,45
U1023431,2025-09-01,10.94,1,247
U1023432,2025-09-18,1.14,0,108
U1023433,2025-06-25,7.8,3,190
U1023434,2025-05-15,6.53,0,202
U1023435,2025-06-28,9.91,0,147
U1023436,2025-08-18,9.74,2,38
U1023437,2025-09-29,8.46,1,36
U1023438,2025-08-21,12.57,2,229
U1023439,2025-10-08,9.64,3,275
U1023440,2025-06-17,5.19,2,152
U1023441,2025-06-24,1.21,3,205
U1023442,2025-08-02,8.46,1,31
U1023443,2025-10-03,7.48,0,116
U1023444,2025-06-15,7.12,2,106
U1023445,2025-09-27,4.4,2,14
U1023446,2025-05-07,4.64,0,276
U1023447,2025-10-21,9.65,1,101
U1023448,2025-07-24,9.12,3,71
U1023449,2025-05-20,5.88,0,265
U1023450,2025-08-11,14.2,3,27
U1023451,2025-07-20,11.02,0,298
U1023452,2025-08-01,4.04,4,89
U1023453,2025-08-06,3.56,0,169
U1023454,2025-10-23,6.88,4,144
U1023455,2025-06-18,10.08,3,155
U1023456,2025-05-14,7.6,0,297
U1023457,2025-08-10,15.97,2,178
U1023458,2025-06-14,5.87,3,54
U1023459,2025-10-15,10.93,1,273
U1023460,2025-06-14,5.79,1,285
U1023461,2025-08-16,8.4,1,196
U1023462,2025-07-22,6.5,1,136
U1023463,2025-08-23,7.73,0,60
U1023464,2025-10-08,10.93,0,113
U1023465,2025-06-01,4.8,0,284
U1023466,2025-06-11,8.79,0,58
U1023467,2025-06-21,6.09,1,41
U1023468,2025-08-17,11.55,3,252
U1023469,2025-05-12,9.3,0,161
U1023470,2025-10-04,4.72,0,120
U1023471,2025-06-17,7.9,0,139
U1023472,2025-05-24,9.48,0,206
U1023473,2025-06-11,4.23,0,162
U1023474,2025-05-26,5.4,1,56
U1023475,2025-08-21,5.85,1,167
U1023476,2025-07-05,12.87,1,279
U1023477,2025-07-01,4.02,1,55
U1023478,2025-05-07,3.28,3,293
U1023479,2025-07-10,5.45,3,62
U1023480,2025-09-28,5.3,2,202
U1023481,2025-08-10,8.55,2,82
U1023482,2025-05-05,11.8,0,164
U1023483,2025-05-25,3.31,3,50
U1023484,2025-05-24,12.62,0,168
U1023485,2025-07-11,7.58,1,10
U1023486,2025-06-07,7.65,0,55
U1023487,2025-05-10,6.96,3,104
U1023488,2025-06-08,15.31,0,279
U1023489,2025-05-26,9.1,2,114
U1023490,2025-05-12,5.49,0,227
U1023491,2025-10-16,7.32,1,248
U1023492,2025-05-11,12.12,1,96
U1023493,2025-07-02,8.96,1,256
U1023494,2025-07-30,9.13,1,154
U1023495,2025-08-15,7.88,0,160
U1023496,2025-06-23,11.01,1,84
U1023497,2025-10-01,9.12,0,114
U1023498,2025-09-25,9.88,1,184
U1023499,2025-10-14,9.29,0,252
U1023500,2025-07-21,11.6,2,31
U1023501,2025-09-05,11.84,3,81
U1023502,2025-09-23,7.26,3,274
U1023503,2025-09-14,8.56,2,123
U1023504,2025-07-01,11.02,3,292
U1023505,2025-06-06,8.57,1,154
U1023506,2025-05-28,7.8,0,71
U1023507,2025-10-23,0.05,0,266
U1023508,2025-08-05,5.1,3,29
U1023509,2025-05-08,7.74,1,116
U1023510,2025-06-29,9.22,2,110
U1023511,2025-10-16,7.09,2,106
U1023512,2025-07-03,9.37,1,114
U1023513,2025-10-27,4.79,0,113
U1023514,2025-07-30,10.77,0,78
U1023515,2025-09-01,8.36,2,241
U1023516,2025-08-19,6.52,2,23
U1023517,2025-06-14,8.55,3,197
U1023518,2025-06-03,9.96,1,14
U1023519,2025-07-09,7.91,2,173
U1023520,2025-05-29,5.33,1,79
U1023521,2025-10-18,4.94,1,243
U1023522,2025-08-07,6.49,0,53
U1023523,2025-05-28,15.09,2,260
U1023524,2025-09-17,10.24,0,203
U1023525,2025-06-20,4.72,0,113
U1023526,2025-10-06,12.64,1,115
U1023527,2025-07-20,7.79,1,154
U1023528,2025-06-29,7.28,1,166
U1023529,2025-05-30,8.53,2,210
U1023530,2025-08-17,9.21,2,52
U1023531,2025-09-30,10.32,1,277
U1023532,2025-10-07,6.53,1,51
U1023533,2025-10-06,6.9,2,254
U1023534,2025-08-27,9.39,2,292
U1023535,2025-08-09,7.65,1,213
U1023536,2025-10-08,10.48,3,283
U1023537,2025-06-06,5.98,1,129
U1023538,2025-08-01,4.21,4,49
U1023539,2025-08-07,14.96,1,205
U1023540,2025-05-02,1.07,1,21
U1023541,2025-08-27,10.12,0,296
U1023542,2025-07-11,11.06,2,197
U1023543,2025-07-07,4.55,1,48
U1023544,2025-05-05,4.16,0,211
U1023545,2025-06-12,8.8,3,248
U1023546,2025-05-25,12.79,3,280
U1023547,2025-08-17,7.55,0,208
U1023548,2025-07-29,5.44,1,296
U1023549,2025-07-16,6.92,1,145
U1023550,2025-09-06,9.81,2,50
U1023551,2025-10-09,13.44,0,192
U1023552,2025-06-02,8.72,2,205
U1023553,2025-09-23,6.53,2,283
U1023554,2025-05-02,9.3,1,159
U1023555,2025-10-10,13.43,1,120
U1023556,2025-05-29,9.95,0,273
U1023557,2025-06-23,9.28,2,26
U1023558,2025-06-15,12.32,2,135
U1023559,2025-10-13,4.73,2,53
U1023560,2025-08-17,7.47,0,240
U1023561,2025-08-18,10.75,0,237
U1023562,2025-09-23,9.4,1,48
U1023563,2025-06-14,14.14,0,151
U1023564,2025-08-26,12.51,2,253
U1023565,2025-07-19,12.31,0,93
U1023566,2025-09-23,9.2,0,198
U1023567,2025-05-12,5.35,2,26
U1023568,2025-10-07,10.02,0,239
U1023569,2025-06-16,6.62,0,173
U1023570,2025-10-08,8.81,0,35
U1023571,2025-07-24,9.07,1,99
U1023572,2025-08-09,5.73,1,22
U1023573,2025-09-18,9.68,2,90
U1023574,2025-06-12,11.7,2,276
U1023575,2025-07-12,8.25,0,74
U1023576,2025-10-21,8.81,3,251
U1023577,2025-06-13,5.62,1,207
U1023578,2025-07-21,9.38,1,290
U1023579,2025-06-04,10.31,1,254
U1023580,2025-09-02,2.77,3,34
U1023581,2025-05-18,9.73,2,214
U1023582,2025-10-14,10.35,2,240
U1023583,2025-05-31,3.56,1,145
U1023584,2025-09-17,8.92,0,97
U1023585,2025-06-30,7.7,1,151
U1023586,2025-10-15,7.43,0,17
U1023587,2025-06-13,5.5,1,198
U1023588,2025-08-12,9.21,0,78
U1023589,2025-09-01,8.3,0,62
U1023590,2025-06-20,9.27,1,14
U1023591,2025-06-05,9.24,1,120
U1023592,2025-07-29,0.44,1,287
U1023593,2025-08-07,6.39,0,27
U1023594,2025-05-21,8.91,0,129
U1023595,2025-07-18,8.91,1,121
U1023596,2025-06-02,10.52,1,110
U1023597,2025-05-28,5.61,1,195
U1023598,2025-08-05,6.81,2,192
U1023599,2025-07-16,7.72,4,88
U1023600,2025-05-20,7.75,2,118
U1023601,2025-10-01,5.18,0,284
U1023602,2025-10-12,11.2,1,286
U1023603,2025-05-30,12.22,1,279
U1023604,2025-07-01,11.94,2,117
U1023605,2025-07-17,1.23,1,188
U1023606,2025-05-13,7.4,1,280
U1023607,2025-07-29,10.07,1,45
U1023608,2025-10-02,14.06,1,203
U1023609,2025-07-19,9.07,1,34
U1023610,2025-09-27,6.54,2,50
U1023611,2025-09-30,14.38,1,102
U1023612,2025-05-19,9.14,1,50
U1023613,2025-08-27,9.53,1,22
U1023614,2025-05-16,4.15,1,42
U1023615,2025-10-26,8.0,1,240
U1023616,2025-07-20,4.72,0,187
U1023617,2025-07-02,3.24,0,127
U1023618,2025-08-04,9.96,1,44
U1023619,2025-08-06,10.59,0,295
U1023620,2025-09-12,7.0,3,153
U1023621,2025-09-18,6.63,1,199
U1023622,2025-10-04,5.01,3,85
U1023623,2025-08-05,7.63,2,248
U1023624,2025-06-17,11.19,0,33
U1023625,2025-07-06,5.17,1,233
U1023626,2025-09-26,5.31,3,260
U1023627,2025-07-24,10.68,1,171
U1023628,2025-05-26,4.77,1,245
U1023629,2025-07-06,11.42,0,134
U1023630,2025-08-03,9.74,2,197
U1023631,2025-09-04,14.45,4,120
U1023632,2025-08-08,8.87,0,156
U1023633,2025-05-22,0.85,0,10
U1023634,2025-09-23,14.23,1,72
U1023635,2025-10-23,8.02,1,242
U1023636,2025-07-18,3.85,1,35
U1023637,2025-05-31,9.14,3,188
U1023638,2025-10-03,11.61,4,229
U1023639,2025-08-01,7.27,0,217
U1023640,2025-09-12,12.02,1,121
U1023641,2025-10-16,6.96,0,172
U1023642,2025-08-25,10.36,0,278
U1023643,2025-05-30,4.0,0,136
U1023644,2025-10-03,8.44,1,144
U1023645,2025-05-08,9.64,3,165
U1023646,2025-06-14,4.69,2,101
U1023647,2025-07-27,8.8,1,191
U1023648,2025-09-12,2.01,1,59
U1023649,2025-06-29,7.55,2,39
U1023650,2025-09-30,7.7,0,210
U1023651,2025-06-17,9.11,2,81
U1023652,2025-06-09,0.8,1,246
U1023653,2025-05-09,10.03,0,200
U1023654,2025-05-20,3.89,2,294
U1023655,2025-07-11,6.63,2,169
U1023656,2025-10-15,3.83,1,167
U1023657,2025-07-08,9.41,2,262
U1023658,2025-07-27,9.51,1,39
U1023659,2025-08-19,10.9,1,265
U1023660,2025-07-06,10.06,2,94
U1023661,2025-09-11,4.24,0,209
U1023662,2025-07-25,6.57,0,201
U1023663,2025-06-09,7.84,0,202
U1023664,2025-05-29,11.28,0,190
U1023665,2025-08-23,8.09,1,165
U1023666,2025-05-17,11.08,3,96
U1023667,2025-08-21,14.32,2,297
U1023668,2025-05-03,9.61,2,55
U1023669,2025-09-03,12.52,2,43
U1023670,2025-10-09,7.79,0,191
U1023671,2025-10-21,9.0,2,15
U1023672,2025-09-03,7.01,1,112
U1023673,2025-07-09,8.4,1,168
U1023674,2025-08-03,11.0,4,133
U1023675,2025-05-26,11.71,1,39
U1023676,2025-05-20,4.1,2,146
U1023677,2025-05-26,7.0,0,201
U1023678,2025-07-19,6.23,2,77
U1023679,2025-08-20,6.32,3,201
U1023680,2025-06-21,9.21,1,210
U1023681,2025-09-20,11.09,2,214
U1023682,2025-08-06,5.89,0,131
U1023683,2025-08-09,7.79,3,143
U1023684,2025-07-19,11.25,0,125
U1023685,2025-06-08,7.44,3,269
U1023686,2025-07-29,8.79,1,192
U1023687,2025-08-21,6.69,0,284
U1023688,2025-06-18,13.21,1,199
U1023689,2025-07-27,5.65,0,193
U1023690,2025-10-17,9.96,0,61
U1023691,2025-10-23,10.71,0,150
U1023692,2025-06-21,7.5,1,253
U1023693,2025-08-06,6.89,3,172
U1023694,2025-07-22,1.65,3,226
U1023695,2025-05-27,11.04,2,299
U1023696,2025-10-12,4.72,2,171
U1023697,2025-08-20,-1.04,1,200
U1023698,2025-07-29,3.56,2,216
U1023699,2025-08-31,7.08,2,95
U1023700,2025-09-25,7.96,1,281
U1023701,2025-08-28,3.95,1,283
U1023702,2025-05-25,12.09,1,145
U1023703,2025-08-14,7.58,1,218
U1023704,2025-06-23,6.47,0,241
U1023705,2025-07-01,10.57,1,13
U1023706,2025-09-12,10.96,1,181
U1023707,2025-09-01,12.32,1,52
U1023708,2025-10-17,11.3,1,164
U1023709,2025-10-08,5.68,1,287
U1023710,2025-07-12,9.22,1,142
U1023711,2025-09-15,6.88,2,273
U1023712,2025-08-01,9.21,1,213
U1023713,2025-05-04,14.06,0,140
U1023714,2025-08-16,14.32,2,15
