user_id,age,gender,region,signup_date
U1032091,26,Male,North,2022-11-12
U1032092,58,Male,West,2022-10-30
U1032093,50,Male,East,2023-08-28
U1032094,21,Female,East,2023-11-13
U1032095,21,Male,West,2023-10-19
U1032096,33,Male,North,2023-08-16
U1032097,43,Female,North,2024-06-08
U1032098,23,Male,East,2024-08-16
U1032099,54,Male,West,2024-08-15
U1032100,39,Female,North,2023-02-27
U1032101,59,Female,West,2023-07-14
U1032102,56,Male,South,2023-07-09
U1032103,24,Female,East,2022-11-03
U1032104,59,Female,West,2023-04-15
U1032105,47,Female,West,2023-03-01
U1032106,27,Male,North,2024-03-02
U1032107,32,Female,East,2023-07-25
U1032108,23,Male,South,2024-08-01
U1032109,41,Female,South,2022-11-05
U1032110,19,Female,East,2022-12-23
U1032111,57,Male,East,2023-11-15
U1032112,32,Female,East,2023-04-11
U1032113,38,Female,East,2023-08-18
U1032114,35,Female,West,2023-06-28
U1032115,22,Male,East,2023-05-14
U1032116,42,Male,West,2023-02-05
U1032117,53,Female,East,2024-09-25
U1032118,27,Male,East,2023-08-27
U1032119,40,Female,South,2023-03-19
U1032120,41,Male,North,2023-06-07
U1032121,27,Male,East,2023-01-18
U1032122,23,Female,South,2023-10-19
U1032123,30,Male,South,2023-12-19
U1032124,38,Female,East,2023-05-13
U1032125,49,Male,South,2023-03-19
U1032126,32,Female,South,2024-01-23
U1032127,19,Female,North,2022-12-14
U1032128,32,Female,West,2024-02-27
U1032129,34,Female,West,2023-03-22
U1032130,37,Male,North,2024-03-24
U1032131,23,Female,East,2024-01-15
U1032132,32,Male,North,2024-04-25
U1032133,34,Male,North,2024-06-24
U1032134,43,Male,North,2023-02-21
U1032135,39,Male,South,2023-04-15
U1032136,26,Female,East,2024-07-02
U1032137,29,Male,South,2023-04-17
U1032138,39,Female,South,2023-06-24
U1032139,40,Male,West,2023-07-12
U1032140,54,Female,East,2024-08-22
U1032141,31,Male,East,2023-01-09
U1032142,41,Female,South,2022-12-21
U1032143,25,Female,East,2022-11-08
U1032144,43,Male,East,2024-05-22
U1032145,49,Male,South,2024-06-30
U1032146,45,Male,North,2022-11-21
U1032147,49,Female,East,2024-01-14
U1032148,39,Male,West,2022-11-27
U1032149,26,Female,East,2024-03-10
U1032150,20,Female,South,2024-09-22
U1032151,42,Female,East,2024-09-20
U1032152,56,Female,East,2023-09-20
U1032153,29,Female,South,2024-08-09
U1032154,46,Female,North,2024-04-05
U1032155,20,Female,South,2022-12-03
U1032156,58,Female,South,2023-07-31
U1032157,40,Male,East,2023-05-05
U1032158,40,Male,West,2022-11-01
U1032159,35,Female,East,2024-03-05
U1032160,28,Female,East,2024-06-12
U1032161,53,Female,South,2023-12-22
U1032162,43,Female,West,2024-01-02
U1032163,25,Female,South,2024-10-06
U1032164,45,Male,North,2023-09-14
U1032165,35,Male,South,2023-11-28
U1032166,30,Male,North,2023-05-12
U1032167,53,Female,North,2023-05-04
U1032168,59,Male,East,2022-11-07
U1032169,57,Male,South,2023-02-22
U1032170,29,Male,South,2024-09-15
U1032171,39,Male,West,2024-09-28
U1032172,19,Female,South,2023-01-26
U1032173,57,Male,North,2023-01-04
U1032174,45,Female,North,2023-08-22
U1032175,30,Male,West,2023-08-28
U1032176,50,Male,West,2023-10-07
U1032177,20,Female,North,2023-04-16
U1032178,51,Female,North,2024-07-06
U1032179,40,Male,South,2023-02-10
U1032180,49,Female,North,2024-02-18
U1032181,37,Male,East,2024-10-17
U1032182,45,Male,South,2022-11-02
U1032183,25,Male,South,2023-06-03
U1032184,20,Female,North,2024-09-23
U1032185,47,Male,North,2024-04-06
U1032186,42,Female,South,2023-07-14
U1032187,47,Male,East,2024-10-14
U1032188,46,Male,South,2024-10-05
U1032189,47,Male,East,2023-10-17
U1032190,51,Male,West,2023-07-14
U1032191,42,Female,North,2024-06-04
U1032192,34,Female,East,2024-09-07
U1032193,41,Female,South,2024-01-07
U1032194,55,Male,East,2024-01-03
U1032195,45,Male,West,2024-07-02
U1032196,50,Male,West,2023-12-23
U1032197,53,Female,North,2023-10-13
U1032198,24,Male,West,2023-07-06
U1032199,40,Male,North,2024-08-23
U1032200,43,Male,North,2024-01-10
U1032201,31,Male,East,2024-08-26
U1032202,59,Female,North,2023-03-21
U1032203,45,Male,West,2023-01-04
U1032204,41,Male,South,2023-03-09
U1032205,24,Male,East,2024-01-31
U1032206,53,Female,East,2024-05-22
U1032207,56,Female,East,2024-02-01
U1032208,32,Female,South,2024-06-17
U1032209,20,Male,North,2023-09-21
U1032210,19,Female,East,2023-06-27
U1032211,24,Male,West,2023-03-07
U1032212,33,Female,East,2023-08-30
U1032213,38,Male,South,2022-12-03
U1032214,26,Male,North,2023-04-25
U1032215,29,Male,East,2024-08-12
U1032216,46,Male,South,2023-05-02
U1032217,41,Male,South,2023-09-18
U1032218,50,Male,South,2024-04-01
U1032219,31,Female,East,2024-07-13
U1032220,35,Female,East,2024-09-12
U1032221,22,Female,West,2023-03-16
U1032222,32,Female,West,2024-07-08
U1032223,24,Female,South,2022-11-03
U1032224,42,Male,North,2024-09-14
U1032225,31,Male,East,2024-04-19
U1032226,57,Female,South,2023-02-14
U1032227,53,Female,West,2023-10-18
U1032228,52,Male,East,2023-08-11
U1032229,41,Female,West,2023-07-29
U1032230,32,Male,South,2023-12-06
U1032231,28,Female,South,2023-03-21
U1032232,41,Female,West,2022-12-27
U1032233,28,Male,East,2023-05-14
U1032234,34,Male,East,2023-10-21
U1032235,23,Male,North,2023-10-22
U1032236,38,Female,South,2024-09-18
U1032237,25,Male,South,2022-11-16
U1032238,32,Female,North,2024-04-19
U1032239,49,Male,West,2024-02-02
U1032240,27,Female,East,2023-02-02
U1032241,45,Female,West,2022-10-28
U1032242,32,Female,North,2024-10-01
U1032243,29,Male,West,2023-10-08
U1032244,35,Male,South,2023-01-24
U1032245,54,Female,West,2023-01-06
U1032246,41,Female,North,2024-07-11
U1032247,54,Male,South,2023-07-22
U1032248,46,Male,West,2024-08-11
U1032249,27,Female,East,2023-03-02
U1032250,31,Female,South,2023-04-21
U1032251,33,Female,North,2024-05-04
U1032252,54,Male,South,2024-06-03
U1032253,28,Male,East,2023-12-29
U1032254,43,Female,East,2022-11-01
U1032255,57,Male,East,2023-03-17
U1032256,36,Female,North,2023-03-23
U1032257,35,Male,South,2023-09-28
U1032258,47,Female,North,2024-04-24
U1032259,49,Male,East,2023-03-07
U1032260,40,Male,North,2023-01-12
U1032261,29,Female,West,2024-03-13
U1032262,30,Female,North,2024-07-06
U1032263,38,Female,East,2024-02-12
U1032264,38,Male,North,2024-05-13
U1032265,46,Female,South,2024-03-23
U1032266,46,Female,East,2023-03-09
U1032267,44,Male,North,2022-12-19
U1032268,46,Female,North,2023-07-28
U1032269,32,Male,South,2024-10-01
U1032270,29,Female,East,2024-10-04
U1032271,58,Female,West,2023-12-09
U1032272,36,Female,West,2024-06-29
U1032273,29,Female,South,2023-02-01
U1032274,40,Male,South,2023-12-07
U1032275,22,Female,South,2024-01-15
U1032276,43,Male,West,2024-10-03
U1032277,27,Female,West,2023-11-11
U1032278,39,Female,North,2024-05-11
U1032279,56,Male,South,2022-10-31
U1032280,40,Female,East,2024-04-13
U1032281,28,Male,East,2023-08-08
U1032282,45,Male,North,2024-01-10
U1032283,48,Male,North,2023-01-09
U1032284,25,Male,West,2023-09-29
U1032285,56,Male,West,2023-01-18
U1032286,45,Male,East,2024-06-19
U1032287,33,Female,West,2023-01-23
U1032288,48,Female,West,2023-11-22
U1032289,58,Male,North,2023-10-02
U1032290,33,Female,South,2023-04-10
U1032291,22,Female,East,2023-12-17
U1032292,52,Female,North,2023-08-12
U1032293,42,Male,North,2023-07-13
U1032294,30,Female,North,2023-12-29
U1032295,46,Female,East,2023-12-29
U1032296,44,Female,South,2022-12-30
U1032297,57,Male,South,2024-05-17
U1032298,34,Male,North,2024-01-28
U1032299,54,Female,West,2024-09-11
U1032300,55,Female,West,2023-06-28
U1032301,46,Female,North,2024-01-12
U1032302,51,Male,South,2024-06-01
U1032303,47,Male,North,2023-10-23
U1032304,48,Male,East,2024-04-16
U1032305,39,Female,South,2023-10-28
U1032306,42,Female,West,2023-03-07
U1032307,21,Female,South,2024-04-26
U1032308,52,Female,East,2024-04-16
U1032309,58,Female,East,2023-01-09
U1032310,26,Female,North,2023-08-20
U1032311,43,Male,North,2024-01-02
U1032312,44,Female,East,2023-12-03
U1032313,44,Female,North,2022-12-01
U1032314,35,Male,South,2024-04-30
U1032315,47,Male,East,2022-12-06
U1032316,48,Female,East,2024-06-01
U1032317,59,Male,West,2024-06-19
U1032318,20,Female,South,2023-07-18
U1032319,46,Female,South,2024-10-09
U1032320,24,Male,North,2023-04-29
U1032321,35,Male,West,2023-11-03
U1032322,33,Female,East,2023-12-17
U1032323,49,Male,South,2024-06-13
U1032324,55,Female,East,2024-07-16
U1032325,42,Male,West,2024-04-23
U1032326,49,Male,North,2024-02-09
U1032327,36,Female,South,2024-08-24
U1032328,20,Male,East,2023-04-13
U1032329,52,Female,East,2022-12-19
U1032330,46,Male,East,2023-12-27
U1032331,28,Male,West,2023-08-15
U1032332,23,Male,North,2024-02-12
U1032333,36,Male,East,2023-02-25
U1032334,54,Female,East,2023-11-26
U1032335,44,Female,East,2024-10-02
U1032336,22,Female,East,2024-01-22
U1032337,43,Female,North,2023-11-04
U1032338,52,Male,South,2024-09-25
U1032339,36,Female,South,2023-03-10
U1032340,34,Female,South,2024-07-13
U1032341,52,Female,West,2023-11-27
U1032342,30,Male,East,2023-05-30
U1032343,31,Female,East,2023-07-12
U1032344,47,Female,East,2024-09-12
U1032345,34,Female,South,2023-06-26
U1032346,54,Male,East,2024-08-30
U1032347,32,Female,South,2022-12-08
U1032348,35,Female,North,2024-03-21
U1032349,31,Female,South,2023-01-10
U1032350,31,Male,West,2023-12-01
U1032351,50,Female,South,2023-02-12
U1032352,55,Female,South,2023-03-07
U1032353,28,Female,East,2024-05-11
U1032354,28,Female,South,2024-06-04
U1032355,43,Female,South,2023-11-02
U1032356,20,Male,East,2023-03-03
U1032357,42,Male,North,2022-10-28
U1032358,34,Female,West,2022-12-08
U1032359,39,Male,South,2023-03-14
U1032360,46,Male,West,2023-12-30
U1032361,43,Male,South,2023-04-12
U1032362,51,Male,East,2024-02-17
U1032363,43,Male,West,2023-06-13
U1032364,26,Male,North,2023-12-18
U1032365,57,Male,South,2023-02-04
U1032366,28,Female,South,2024-02-25
U1032367,24,Male,South,2024-10-16
U1032368,47,Male,North,2024-08-09
U1032369,19,Male,East,2023-04-23
U1032370,47,Female,South,2023-02-10
U1032371,21,Female,South,2024-03-25
U1032372,31,Male,East,2023-02-25
U1032373,30,Male,North,2022-12-12
U1032374,42,Male,North,2023-05-11
U1032375,30,Male,East,2023-01-04
U1032376,30,Female,South,2023-05-31
U1032377,54,Female,South,2023-06-01
U1032378,23,Male,North,2023-11-10
U1032379,43,Female,North,2023-06-01
U1032380,31,Male,West,2024-03-19
U1032381,25,Male,South,2023-04-10
U1032382,41,Female,East,2024-05-17
U1032383,39,Male,North,2023-02-07
U1032384,57,Male,North,2024-10-15
U1032385,56,Female,East,2024-06-01
U1032386,38,Male,North,2024-08-26
U1032387,43,Male,South,2023-12-09
U1032388,27,Female,North,2024-05-30
U1032389,30,Male,West,2023-01-21
U1032390,59,Female,West,2022-12-18
U1032391,31,Male,North,2023-09-20
U1032392,26,Male,South,2023-08-03
U1032393,24,Female,East,2024-01-19
U1032394,56,Male,West,2024-02-07
U1032395,48,Male,South,2024-05-01
U1032396,33,Male,North,2023-03-29
U1032397,25,Female,West,2024-04-24
U1032398,32,Female,East,2022-11-04
U1032399,42,Male,South,2024-04-02
U1032400,55,Male,South,2023-02-03
U1032401,58,Female,North,2024-05-21
U1032402,32,Female,South,2024-02-27
U1032403,42,Female,South,2024-05-20
U1032404,24,Female,East,2022-11-07
U1032405,43,Male,North,2023-02-04
U1032406,25,Male,West,2022-11-25
U1032407,35,Female,East,2024-03-03
U1032408,38,Male,West,2023-04-07
U1032409,33,Female,West,2022-12-06
U1032410,20,Male,South,2023-05-31
U1032411,18,Male,North,2024-10-24
U1032412,30,Female,West,2024-05-04
U1032413,49,Female,South,2024-04-20
U1032414,29,Male,North,2023-02-20
U1032415,48,Male,South,2023-04-16
U1032416,58,Female,North,2024-08-20
U1032417,19,Female,North,2023-02-06
U1032418,58,Male,South,2023-02-06
U1032419,25,Female,South,2024-05-06
U1032420,42,Male,West,2023-10-03
U1032421,22,Male,North,2023-11-18
U1032422,19,Female,North,2023-08-02
U1032423,59,Male,West,2024-08-18
U1032424,55,Female,North,2024-10-19
U1032425,56,Male,North,2023-02-03
U1032426,20,Female,East,2024-04-20
U1032427,55,Male,East,2024-09-07
U1032428,39,Male,West,2023-01-16
U1032429,57,Male,South,2023-05-05
U1032430,50,Female,South,2023-08-13
U1032431,49,Male,South,2024-05-07
U1032432,34,Male,West,2023-03-27
U1032433,35,Male,West,2022-11-29
U1032434,20,Female,North,2024-09-24
U1032435,23,Female,West,2024-06-22
U1032436,30,Female,North,2024-06-08
U1032437,48,Male,West,2023-02-06
U1032438,34,Male,South,2023-11-22
U1032439,38,Male,East,2023-01-08
U1032440,33,Female,West,2023-09-17
U1032441,34,Female,West,2023-07-15
U1032442,49,Male,East,2024-09-15
U1032443,18,Male,West,2022-12-03
U1032444,55,Male,North,2023-09-09
U1032445,25,Female,South,2023-05-12
U1032446,18,Female,South,2023-08-31
U1032447,19,Female,North,2023-03-30
U1032448,54,Male,East,2022-10-30
U1032449,41,Male,East,2024-04-09
U1032450,44,Male,South,2024-07-29
U1032451,37,Female,East,2022-12-11
U1032452,38,Female,South,2023-07-22
U1032453,59,Female,North,2024-05-05
U1032454,54,Male,East,2024-07-04
U1032455,52,Female,North,2024-02-02
U1032456,55,Male,East,2023-04-25
U1032457,32,Female,North,2024-10-23
U1032458,59,Female,West,2024-08-01
U1032459,47,Female,South,2023-10-04
U1032460,21,Male,South,2023-10-17
U1032461,56,Male,East,2023-10-19
U1032462,32,Female,East,2023-07-31
U1032463,40,Female,North,2023-09-02
U1032464,58,Male,North,2024-09-28
U1032465,32,Female,South,2024-01-25
U1032466,43,Male,North,2023-01-10
U1032467,29,Female,East,2024-02-14
U1032468,35,Male,East,2023-12-19
U1032469,23,Male,East,2023-04-20
U1032470,35,Male,West,2023-02-07
U1032471,41,Male,East,2024-06-15
U1032472,55,Female,North,2022-12-22
U1032473,45,Male,East,2024-04-11
U1032474,32,Female,East,2022-11-14
U1032475,36,Male,South,2024-03-17
U1032476,22,Female,West,2023-03-02
U1032477,21,Female,North,2024-02-04
U1032478,34,Male,East,2023-01-05
U1032479,27,Female,East,2023-09-15
U1032480,29,Male,North,2024-04-10
U1032481,22,Male,South,2024-09-13
U1032482,24,Female,North,2024-07-20
U1032483,40,Male,North,2024-04-12
U1032484,19,Male,West,2024-05-26
U1032485,47,Male,South,2022-12-24
U1032486,54,Female,East,2023-10-27
U1032487,22,Male,North,2023-06-16
U1032488,37,Male,West,2023-08-17
U1032489,43,Female,West,2024-08-30
U1032490,56,Male,East,2024-02-12
U1032491,23,Female,South,2022-11-28
U1032492,46,Female,East,2024-08-26
U1032493,27,Male,West,2023-02-28
U1032494,33,Female,West,2024-01-23
U1032495,51,Female,West,2024-05-31
U1032496,48,Female,West,2023-12-14
U1032497,53,Female,North,2023-04-15
U1032498,58,Female,South,2023-01-28
U1032499,22,Female,East,2024-06-28
U1032500,50,Female,East,2022-11-19
U1032501,36,Female,East,2023-05-20
U1032502,49,Female,North,2023-05-08
U1032503,40,Male,East,2024-08-12
U1032504,20,Male,South,2024-05-26
U1032505,18,Female,North,2023-12-22
U1032506,53,Female,South,2024-07-26
U1032507,58,Male,West,2023-05-30
U1032508,45,Male,South,2022-12-18
U1032509,56,Male,South,2024-02-21
U1032510,22,Female,North,2023-08-24
U1032511,30,Male,North,2023-08-28
U1032512,28,Male,South,2023-03-02
U1032513,39,Female,South,2023-02-22
U1032514,40,Female,North,2024-01-11
U1032515,29,Female,East,2022-12-30
U1032516,38,Female,East,2024-07-11
U1032517,36,Female,West,2024-09-01
U1032518,22,Female,South,2023-04-03
U1032519,41,Male,West,2024-10-26
U1032520,47,Male,East,2023-01-28
U1032521,25,Male,East,2023-09-19
U1032522,19,Female,South,2023-11-10
U1032523,51,Male,East,2022-11-07
U1032524,40,Female,West,2023-11-21
U1032525,20,Male,North,2022-12-10
U1032526,41,Male,West,2023-08-08
U1032527,35,Female,South,2023-09-08
U1032528,54,Male,South,2024-01-03
U1032529,48,Female,East,2024-09-14
U1032530,31,Female,East,2023-08-10
U1032531,18,Male,North,2024-08-11
U1032532,31,Male,North,2023-09-17
U1032533,58,Female,West,2024-08-11
U1032534,22,Female,North,2024-10-01
U1032535,48,Female,West,2023-08-29
U1032536,48,Male,East,2023-10-20
U1032537,47,Male,West,2024-06-03
U1032538,53,Female,West,2024-09-08
U1032539,18,Male,West,2024-09-19
U1032540,20,Male,East,2022-11-28
U1032541,37,Female,East,2023-08-21
U1032542,38,Male,West,2023-04-27
U1032543,47,Male,North,2024-04-24
U1032544,59,Female,South,2023-08-30
U1032545,47,Female,South,2024-10-19
U1032546,22,Male,West,2023-02-23
U1032547,27,Female,West,2023-01-01
U1032548,41,Male,East,2024-01-13
U1032549,56,Female,West,2023-11-29
U1032550,23,Female,South,2024-07-13
U1032551,27,Female,South,2023-08-29
U1032552,59,Female,East,2023-08-05
U1032553,27,Male,South,2023-08-04
U1032554,42,Male,South,2022-12-13
U1032555,31,Male,West,2023-06-20
U1032556,56,Male,East,2024-01-22
U1032557,30,Female,South,2023-06-07
U1032558,28,Female,South,2024-06-23
U1032559,56,Male,West,2024-06-11
U1032560,28,Female,North,2024-06-27
U1032561,33,Female,North,2023-05-13
U1032562,50,Male,West,2023-06-18
U1032563,58,Male,East,2024-03-20
U1032564,58,Male,East,2022-11-25
U1032565,49,Female,North,2023-10-05
U1032566,27,Male,North,2023-09-28
U1032567,32,Male,East,2023-08-28
U1032568,33,Male,West,2023-03-29
U1032569,44,Male,North,2024-04-11
U1032570,49,Female,South,2023-06-22
U1032571,23,Female,West,2024-02-09
U1032572,53,Female,North,2024-06-17
U1032573,25,Female,East,2023-03-23
U1032574,42,Male,West,2024-05-07
U1032575,24,Male,East,2023-04-20
U1032576,34,Female,East,2024-01-11
U1032577,47,Female,North,2023-09-16
U1032578,19,Female,West,2023-07-22
U1032579,34,Female,East,2022-11-03
U1032580,21,Male,North,2023-06-19
U1032581,43,Male,East,2024-03-13
U1032582,31,Female,North,2024-02-09
U1032583,25,Male,South,2023-08-16
U1032584,22,Female,North,2023-03-06
U1032585,22,Male,South,2023-10-15
U1032586,22,Male,East,2023-03-24
U1032587,44,Female,West,2023-02-05
U1032588,22,Male,East,2024-08-15
U1032589,20,Female,South,2023-03-08
U1032590,55,Female,East,2023-08-23
U1032591,47,Female,North,2023-02-09
U1032592,18,Male,South,2023-09-29
U1032593,25,Male,South,2024-09-12
U1032594,30,Female,East,2024-08-05
U1032595,37,Male,South,2023-01-27
U1032596,23,Female,East,2023-01-04
U1032597,25,Male,North,2023-06-14
U1032598,47,Female,North,2023-02-19
U1032599,57,Female,West,2023-05-14
U1032600,32,Female,South,2023-04-14
U1032601,27,Female,West,2024-06-29
U1032602,50,Male,North,2023-09-12
U1032603,26,Female,South,2024-03-27
U1032604,50,Female,South,2023-02-11
U1032605,26,Female,West,2024-10-11
U1032606,31,Male,West,2024-08-01
U1032607,49,Female,North,2024-05-23
U1032608,54,Female,North,2023-07-21
U1032609,23,Female,West,2024-03-19
U1032610,22,Male,West,2024-01-01
U1032611,21,Male,South,2024-04-20
U1032612,33,Male,East,2023-07-03
U1032613,27,Male,West,2023-05-23
U1032614,48,Female,West,2024-04-03
U1032615,48,Female,East,2023-02-22
U1032616,31,Male,North,2023-01-14
U1032617,30,Male,East,2024-04-07
U1032618,21,Male,South,2023-12-01
U1032619,43,Male,East,2024-08-18
U1032620,41,Female,North,2023-11-30
U1032621,26,Female,East,2024-03-05
U1032622,52,Female,South,2024-09-15
