user_id,campaign_type,engaged,conversion
U1007854,Personalized Offer,Yes,No
U1038047,Personalized Offer,Yes,No
U1065907,Cashback,Yes,No
U1078349,Discount,No,Yes
U1024162,Cashback,No,Yes
U1090937,Personalized Offer,Yes,No
U1080843,Referral,No,No
U1090370,Personalized Offer,No,Yes
U1046272,Referral,No,Yes
U1053457,Cashback,Yes,Yes
U1019304,Discount,No,No
U1067085,Referral,Yes,No
U1005889,Referral,Yes,Yes
U1099792,Discount,No,No
U1032508,Cashback,Yes,No
U1032728,Cashback,No,Yes
U1008511,Discount,Yes,Yes
U1010692,Personalized Offer,Yes,Yes
U1041310,Personalized Offer,Yes,No
U1074368,Discount,Yes,Yes
U1064439,Personalized Offer,No,No
U1020728,Referral,No,No
U1008829,Cashback,Yes,No
U1092341,Referral,Yes,No
U1016753,Cashback,Yes,Yes
U1076905,Cashback,Yes,No
U1060401,Cashback,No,No
U1056511,Cashback,Yes,Yes
U1024594,Personalized Offer,No,Yes
U1048279,Discount,Yes,No
U1092023,Referral,Yes,No
U1095133,Discount,Yes,Yes
U1046359,Personalized Offer,No,Yes
U1048663,Referral,Yes,No
U1004713,Personalized Offer,Yes,Yes
U1006002,Referral,No,Yes
U1093057,Personalized Offer,Yes,Yes
U1065720,Cashback,No,Yes
U1018062,Discount,Yes,Yes
U1075891,Personalized Offer,No,Yes
U1014733,Personalized Offer,Yes,Yes
U1016419,Cashback,No,Yes
U1091205,Personalized Offer,No,No
U1091406,Personalized Offer,Yes,Yes
U1022081,Cashback,Yes,Yes
U1053015,Personalized Offer,Yes,No
U1012205,Personalized Offer,Yes,No
U1080152,Discount,No,Yes
U1071454,Discount,No,Yes
U1048379,Personalized Offer,Yes,Yes
U1079651,Referral,Yes,No
U1089490,Personalized Offer,No,No
U1012148,Personalized Offer,No,No
U1019647,Discount,No,No
U1056549,Personalized Offer,No,Yes
U1095371,Referral,Yes,Yes
U1019492,Cashback,Yes,No
U1040021,Personalized Offer,Yes,Yes
U1000785,Referral,Yes,No
U1063124,Personalized Offer,No,No
U1065466,Cashback,Yes,No
U1001927,Cashback,Yes,Yes
U1075683,Referral,No,No
U1078431,Personalized Offer,Yes,No
U1006501,Discount,Yes,No
U1086699,Discount,No,Yes
U1011829,Personalized Offer,No,Yes
U1067633,Referral,Yes,Yes
U1071972,Referral,Yes,No
U1049590,Cashback,No,Yes
U1008179,Discount,Yes,No
U1071108,Personalized Offer,Yes,Yes
U1028807,Discount,Yes,No
U1042476,Cashback,Yes,Yes
U1065200,Referral,Yes,Yes
U1017172,Discount,Yes,No
U1021026,Discount,Yes,No
U1038099,Cashback,Yes,Yes
U1087204,Cashback,Yes,No
U1090219,Discount,No,Yes
U1071456,Personalized Offer,Yes,No
U1098901,Referral,Yes,No
U1003362,Referral,Yes,No
U1012658,Discount,Yes,Yes
U1016529,Cashback,No,Yes
U1080631,Discount,No,Yes
U1082280,Cashback,No,No
U1082472,Referral,Yes,Yes
U1017405,Personalized Offer,No,Yes
U1003471,Personalized Offer,No,No
U1051214,Cashback,Yes,Yes
U1060089,Referral,Yes,No
U1027694,Cashback,Yes,No
U1067396,Personalized Offer,Yes,No
U1021959,Personalized Offer,No,No
U1014093,Cashback,Yes,No
U1061817,Referral,Yes,No
U1000112,Discount,Yes,Yes
U1009238,Personalized Offer,Yes,Yes
U1071215,Cashback,No,No
U1062600,Discount,Yes,Yes
U1038868,Personalized Offer,Yes,No
U1015109,Referral,No,Yes
U1030294,Cashback,No,Yes
U1024671,Referral,No,No
U1080515,Discount,Yes,No
U1036272,Discount,Yes,No
U1017787,Cashback,Yes,Yes
U1081575,Referral,Yes,Yes
U1062907,Discount,Yes,No
U1099771,Personalized Offer,No,No
U1090097,Discount,No,No
U1087670,Referral,Yes,Yes
U1042083,Cashback,No,Yes
U1013070,Cashback,Yes,No
U1028963,Discount,Yes,Yes
U1088458,Cashback,Yes,Yes
U1034336,Discount,No,Yes
U1034317,Discount,No,No
U1039470,Cashback,No,No
U1032359,Discount,No,No
U1024937,Referral,Yes,Yes
U1039975,Personalized Offer,No,No
U1087379,Referral,Yes,No
U1086579,Referral,Yes,No
U1090565,Discount,No,No
U1023758,Personalized Offer,Yes,No
U1064705,Referral,Yes,No
U1037077,Discount,Yes,Yes
U1023984,Cashback,Yes,No
U1000956,Discount,No,No
U1036682,Personalized Offer,Yes,No
U1011059,Personalized Offer,Yes,No
U1094808,Discount,No,Yes
U1047844,Personalized Offer,Yes,No
U1041054,Discount,Yes,No
U1087043,Discount,No,Yes
U1079690,Cashback,Yes,No
U1099597,Cashback,Yes,No
U1049412,Discount,No,No
U1099580,Personalized Offer,No,Yes
U1010746,Personalized Offer,No,Yes
U1053901,Cashback,No,No
U1078997,Personalized Offer,Yes,No
U1092081,Personalized Offer,No,No
U1047056,Personalized Offer,No,Yes
U1054755,Discount,Yes,Yes
U1035198,Discount,No,Yes
U1074286,Referral,No,No
U1097383,Personalized Offer,Yes,Yes
U1002807,Referral,Yes,No
U1062728,Personalized Offer,Yes,No
U1021088,Referral,No,No
U1021224,Cashback,Yes,Yes
U1084411,Referral,Yes,No
U1011384,Cashback,Yes,No
U1086812,Referral,Yes,No
U1082009,Referral,No,No
U1059676,Discount,Yes,No
U1037480,Cashback,No,Yes
U1084901,Referral,No,No
U1017879,Referral,No,No
U1065542,Referral,Yes,Yes
U1060555,Discount,No,No
U1048411,Cashback,Yes,Yes
U1037988,Discount,Yes,Yes
U1088069,Personalized Offer,No,No
U1075603,Discount,Yes,No
U1091500,Cashback,No,No
U1037525,Personalized Offer,Yes,No
U1078434,Cashback,Yes,Yes
U1054990,Referral,No,Yes
U1031029,Discount,No,Yes
U1087590,Discount,Yes,No
U1017835,Cashback,No,No
U1093449,Discount,No,Yes
U1068577,Discount,Yes,No
U1088512,Personalized Offer,Yes,No
U1011907,Referral,No,Yes
U1069498,Personalized Offer,Yes,No
U1018195,Cashback,Yes,Yes
U1086281,Referral,Yes,No
U1031291,Cashback,No,No
U1038947,Referral,No,Yes
U1010246,Cashback,Yes,No
U1015211,Discount,No,No
U1055427,Discount,No,Yes
U1084442,Personalized Offer,Yes,Yes
U1068269,Discount,Yes,No
U1045878,Referral,No,Yes
U1062127,Personalized Offer,No,Yes
U1023285,Referral,Yes,No
U1069115,Discount,No,No
U1032885,Discount,Yes,No
U1087719,Cashback,No,No
U1012850,Discount,Yes,Yes
U1051108,Cashback,Yes,Yes
U1072232,Cashback,No,No
U1062197,Personalized Offer,No,No
U1022526,Referral,No,No
U1087561,Personalized Offer,Yes,No
U1046561,Referral,Yes,Yes
U1002393,Referral,Yes,No
U1002091,Referral,Yes,No
U1015773,Referral,Yes,No
U1088819,Cashback,Yes,No
U1029974,Discount,Yes,No
U1014890,Cashback,Yes,Yes
U1023631,Referral,Yes,No
U1019631,Personalized Offer,No,Yes
U1095095,Referral,No,Yes
U1032850,Personalized Offer,Yes,Yes
U1085368,Personalized Offer,Yes,No
U1038041,Referral,Yes,No
U1051940,Personalized Offer,Yes,No
U1084864,Cashback,Yes,No
U1047516,Personalized Offer,No,No
U1076149,Personalized Offer,No,No
U1092161,Personalized Offer,No,Yes
U1098156,Cashback,Yes,Yes
U1002491,Personalized Offer,No,No
U1099994,Discount,No,No
U1063950,Discount,No,No
U1001975,Discount,No,Yes
U1096193,Cashback,Yes,No
U1095612,Referral,Yes,No
U1068240,Discount,Yes,Yes
U1035412,Discount,Yes,No
U1006522,Referral,No,No
U1082520,Personalized Offer,No,Yes
U1049231,Referral,No,Yes
U1061942,Personalized Offer,Yes,Yes
U1031898,Personalized Offer,Yes,No
U1058326,Referral,No,No
U1008387,Discount,Yes,Yes
U1001274,Personalized Offer,No,Yes
U1026983,Discount,Yes,No
U1067316,Referral,Yes,No
U1073785,Personalized Offer,No,Yes
U1020432,Personalized Offer,Yes,No
U1070482,Personalized Offer,No,No
U1018201,Personalized Offer,Yes,No
U1038295,Cashback,Yes,No
U1026836,Referral,No,Yes
U1018264,Referral,No,No
U1064713,Referral,No,No
U1026967,Personalized Offer,No,No
U1080679,Personalized Offer,No,No
U1052432,Personalized Offer,No,No
U1026823,Cashback,No,No
U1009315,Personalized Offer,Yes,No
U1090301,Cashback,Yes,No
U1008994,Personalized Offer,No,No
U1075806,Discount,No,Yes
U1064829,Personalized Offer,Yes,No
U1007700,Personalized Offer,Yes,Yes
U1071827,Cashback,Yes,No
U1003935,Discount,Yes,No
U1050398,Referral,Yes,No
U1042344,Referral,No,Yes
U1071747,Referral,Yes,Yes
U1044980,Referral,Yes,Yes
U1050927,Referral,No,Yes
U1070681,Referral,Yes,No
U1026344,Referral,Yes,No
U1079932,Referral,Yes,No
U1078358,Personalized Offer,Yes,No
U1077021,Cashback,Yes,No
U1023082,Personalized Offer,No,No
U1032606,Referral,No,Yes
U1065496,Personalized Offer,Yes,No
U1098686,Personalized Offer,Yes,No
U1075381,Discount,Yes,No
U1065373,Referral,No,No
U1035714,Discount,Yes,Yes
U1092695,Referral,No,No
U1005186,Personalized Offer,Yes,Yes
U1073680,Discount,No,No
U1072778,Discount,Yes,Yes
U1087434,Referral,No,Yes
U1068731,Personalized Offer,Yes,Yes
U1078638,Personalized Offer,Yes,No
U1015442,Personalized Offer,No,No
U1011314,Cashback,Yes,No
U1091929,Personalized Offer,No,No
U1005468,Discount,No,No
U1035135,Discount,Yes,Yes
U1087341,Discount,No,Yes
U1005450,Cashback,Yes,No
U1062316,Personalized Offer,Yes,No
U1049115,Discount,No,No
U1076649,Discount,No,No
U1022768,Referral,Yes,Yes
U1072878,Discount,Yes,No
U1064983,Cashback,No,Yes
U1037795,Cashback,No,No
U1013555,Cashback,No,No
U1013762,Discount,Yes,Yes
U1004530,Referral,No,No
U1061719,Referral,No,No
U1099720,Cashback,No,Yes
U1086017,Referral,Yes,No
U1044236,Referral,No,Yes
U1013763,Referral,Yes,Yes
U1071820,Cashback,Yes,No
U1067564,Cashback,Yes,No
U1085118,Discount,Yes,No
U1016581,Referral,Yes,Yes
U1013620,Cashback,Yes,No
U1089241,Discount,Yes,No
U1040972,Referral,No,No
U1005693,Cashback,Yes,Yes
U1065127,Cashback,No,No
U1079665,Referral,Yes,No
U1037225,Discount,Yes,No
U1072385,Discount,Yes,Yes
U1075179,Referral,No,No
U1085802,Referral,No,No
U1093915,Cashback,Yes,No
U1013166,Referral,Yes,No
U1027724,Discount,No,Yes
U1004334,Discount,Yes,No
U1057122,Cashback,Yes,No
U1029003,Referral,No,No
U1067270,Discount,No,Yes
U1029944,Cashback,No,Yes
U1041631,Personalized Offer,Yes,No
U1018433,Discount,No,No
U1069603,Referral,Yes,No
U1062448,Discount,Yes,No
U1079629,Personalized Offer,No,No
U1095811,Discount,Yes,No
U1029566,Discount,Yes,Yes
U1045735,Referral,Yes,Yes
U1047724,Discount,Yes,Yes
U1028660,Referral,No,No
U1007353,Cashback,No,No
U1071400,Discount,Yes,No
U1052951,Referral,No,No
U1071144,Cashback,Yes,No
U1026881,Referral,Yes,No
U1061087,Personalized Offer,No,No
U1002866,Referral,Yes,No
U1052103,Personalized Offer,Yes,No
U1064342,Discount,No,Yes
U1062891,Personalized Offer,Yes,Yes
U1013141,Referral,Yes,Yes
U1030501,Discount,No,No
U1086058,Personalized Offer,No,No
U1008528,Cashback,No,Yes
U1055098,Discount,No,No
U1088529,Personalized Offer,No,No
U1033206,Personalized Offer,Yes,No
U1081500,Referral,Yes,No
U1051592,Discount,Yes,No
U1025792,Referral,No,Yes
U1097546,Cashback,Yes,Yes
U1013298,Discount,Yes,Yes
U1032047,Personalized Offer,No,No
U1020183,Personalized Offer,No,No
U1064722,Cashback,No,Yes
U1023717,Discount,Yes,Yes
U1090806,Cashback,Yes,Yes
U1096737,Referral,No,Yes
U1007988,Cashback,No,No
U1001809,Cashback,Yes,No
U1020126,Cashback,No,Yes
U1028127,Personalized Offer,No,No
U1027465,Referral,Yes,Yes
U1001596,Cashback,No,Yes
U1038759,Referral,No,No
U1085471,Personalized Offer,No,No
U1057708,Cashback,Yes,No
U1017990,Referral,Yes,No
U1095230,Referral,Yes,No
U1055029,Cashback,No,No
U1040665,Personalized Offer,No,No
U1027275,Personalized Offer,Yes,No
U1079801,Personalized Offer,Yes,No
U1005793,Personalized Offer,No,No
U1099166,Discount,Yes,Yes
U1090739,Personalized Offer,No,No
U1012347,Personalized Offer,No,Yes
U1049543,Referral,Yes,Yes
U1003360,Personalized Offer,Yes,Yes
U1082515,Referral,No,Yes
U1012400,Cashback,Yes,No
U1070340,Referral,Yes,No
U1000953,Referral,Yes,Yes
U1050662,Discount,No,No
U1092655,Cashback,Yes,Yes
U1072226,Discount,Yes,Yes
U1084186,Personalized Offer,Yes,No
U1050779,Referral,Yes,Yes
U1077614,Referral,No,Yes
U1080394,Referral,Yes,Yes
U1037551,Discount,Yes,No
U1039670,Cashback,No,No
U1096350,Cashback,No,Yes
U1013729,Discount,Yes,Yes
U1068232,Discount,Yes,No
U1078843,Cashback,Yes,Yes
U1068398,Personalized Offer,Yes,No
U1007696,Cashback,No,No
U1034925,Discount,Yes,No
U1022833,Discount,Yes,No
U1027185,Referral,No,Yes
U1008953,Discount,Yes,Yes
U1086585,Referral,Yes,Yes
U1062430,Discount,Yes,Yes
U1010156,Referral,No,No
U1002085,Discount,Yes,No
U1029605,Cashback,No,Yes
U1040961,Discount,Yes,No
U1027237,Cashback,Yes,Yes
U1087879,Discount,Yes,No
U1012186,Referral,No,Yes
U1055958,Cashback,Yes,No
U1077640,Personalized Offer,Yes,No
U1034709,Discount,No,No
U1061367,Referral,Yes,Yes
U1083664,Referral,Yes,Yes
U1058745,Personalized Offer,Yes,No
U1061715,Cashback,Yes,Yes
U1010134,Referral,Yes,No
U1027184,Discount,Yes,Yes
U1091997,Discount,No,Yes
U1000936,Cashback,No,No
U1015942,Referral,No,No
U1062914,Referral,No,Yes
U1067839,Referral,Yes,Yes
U1051689,Discount,No,Yes
U1029437,Personalized Offer,No,No
U1007415,Cashback,Yes,No
U1073650,Cashback,Yes,Yes
U1031143,Referral,No,No
U1081809,Discount,Yes,No
U1059079,Discount,No,Yes
U1004394,Personalized Offer,No,No
U1020137,Referral,No,Yes
U1009257,Cashback,No,Yes
U1004742,Referral,Yes,No
U1017181,Personalized Offer,Yes,Yes
U1063251,Cashback,Yes,No
U1072172,Personalized Offer,Yes,No
U1083587,Referral,Yes,No
U1023058,Cashback,Yes,No
U1077914,Personalized Offer,No,Yes
U1091899,Cashback,Yes,No
U1041497,Personalized Offer,Yes,Yes
U1004456,Personalized Offer,No,No
U1095448,Personalized Offer,No,Yes
U1080676,Cashback,Yes,No
U1012146,Personalized Offer,Yes,No
U1091358,Discount,No,No
U1026904,Personalized Offer,Yes,No
U1078621,Cashback,No,Yes
U1020364,Cashback,Yes,Yes
U1034302,Personalized Offer,Yes,Yes
U1027551,Discount,No,No
U1073977,Discount,Yes,No
U1078248,Referral,Yes,Yes
U1008050,Discount,Yes,No
U1048986,Discount,No,No
U1084282,Cashback,Yes,Yes
U1076682,Personalized Offer,Yes,No
U1075991,Cashback,No,No
U1085860,Referral,No,No
U1073706,Personalized Offer,No,Yes
U1092225,Discount,Yes,Yes
U1010953,Referral,No,Yes
U1086861,Personalized Offer,No,Yes
U1097410,Cashback,Yes,No
U1054844,Personalized Offer,Yes,No
U1031033,Cashback,No,Yes
U1097385,Cashback,Yes,Yes
U1064497,Cashback,Yes,Yes
U1060090,Personalized Offer,Yes,No
U1035884,Personalized Offer,No,Yes
U1077139,Personalized Offer,No,No
U1086981,Discount,Yes,Yes
U1029266,Personalized Offer,Yes,No
U1019896,Referral,No,No
U1024232,Cashback,Yes,No
U1050778,Cashback,Yes,No
U1032654,Discount,Yes,Yes
U1018701,Cashback,No,Yes
U1068882,Referral,Yes,Yes
U1089720,Discount,Yes,No
U1016789,Personalized Offer,Yes,No
U1078951,Cashback,No,Yes
U1099894,Cashback,Yes,Yes
U1056522,Referral,No,No
U1024134,Personalized Offer,Yes,Yes
U1019629,Discount,No,Yes
U1063751,Personalized Offer,Yes,No
U1060618,Discount,Yes,No
U1048204,Cashback,Yes,No
U1000796,Discount,Yes,Yes
U1038248,Referral,Yes,No
U1005892,Personalized Offer,Yes,No
U1023174,Cashback,Yes,No
U1064853,Personalized Offer,Yes,No
U1042773,Personalized Offer,Yes,No
U1098370,Cashback,No,No
U1020496,Referral,Yes,No
U1057434,Discount,No,No
U1036028,Discount,No,No
U1076393,Discount,Yes,No
U1010968,Personalized Offer,Yes,No
U1026634,Referral,No,No
U1026163,Discount,No,Yes
U1092899,Discount,Yes,Yes
U1081601,Cashback,No,No
U1088313,Personalized Offer,Yes,No
U1071059,Discount,Yes,No
U1056570,Discount,Yes,No
U1095715,Personalized Offer,Yes,Yes
U1074006,Personalized Offer,Yes,No
U1001455,Personalized Offer,Yes,No
U1008809,Personalized Offer,Yes,Yes
U1058490,Cashback,No,No
U1089720,Referral,Yes,No
U1097068,Personalized Offer,Yes,No
U1098359,Discount,No,No
U1057982,Referral,Yes,No
U1054560,Personalized Offer,Yes,No
U1057772,Referral,Yes,Yes
U1014490,Personalized Offer,No,No
U1035095,Cashback,Yes,Yes
U1070445,Personalized Offer,Yes,No
U1061814,Personalized Offer,Yes,Yes
U1008671,Cashback,No,Yes
U1030401,Personalized Offer,Yes,Yes
U1097762,Referral,Yes,No
U1014628,Cashback,No,No
U1087992,Discount,Yes,Yes
U1091850,Personalized Offer,No,No
U1089491,Cashback,Yes,Yes
U1085854,Personalized Offer,Yes,No
U1065930,Referral,Yes,No
U1045172,Referral,No,Yes
U1081524,Discount,Yes,No
U1059838,Cashback,No,No
U1009861,Referral,Yes,No
U1052078,Personalized Offer,Yes,No
U1001561,Personalized Offer,Yes,No
U1092992,Discount,Yes,Yes
U1090862,Cashback,Yes,Yes
U1062416,Referral,Yes,No
U1041595,Referral,Yes,Yes
U1004714,Referral,Yes,No
U1067464,Discount,Yes,No
U1028389,Cashback,No,Yes
U1073108,Referral,No,Yes
U1019052,Referral,No,No
U1090221,Referral,Yes,No
U1000607,Personalized Offer,No,Yes
U1011833,Discount,No,No
U1031017,Personalized Offer,Yes,No
U1055657,Referral,Yes,No
U1053381,Personalized Offer,Yes,No
U1070027,Personalized Offer,No,No
U1070776,Cashback,No,No
U1008737,Discount,Yes,Yes
U1054014,Referral,Yes,No
U1013515,Personalized Offer,No,Yes
U1028746,Discount,Yes,No
U1071262,Cashback,Yes,Yes
U1086795,Referral,Yes,No
U1043908,Personalized Offer,No,No
U1091505,Referral,Yes,No
U1066733,Cashback,No,No
U1035076,Referral,Yes,No
U1064944,Personalized Offer,Yes,No
U1065799,Discount,No,No
U1054792,Discount,No,No
U1086905,Referral,Yes,Yes
U1081753,Referral,Yes,Yes
U1043385,Cashback,Yes,No
U1058368,Personalized Offer,Yes,No
U1033653,Personalized Offer,Yes,Yes
U1091653,Referral,No,Yes
U1091814,Discount,No,No
U1042231,Cashback,Yes,No
U1049097,Personalized Offer,Yes,No
U1004583,Cashback,Yes,Yes
U1019272,Discount,No,Yes
U1012914,Referral,Yes,No
U1022814,Cashback,Yes,Yes
U1090708,Referral,No,No
U1019526,Cashback,No,No
U1028636,Personalized Offer,No,No
U1064711,Cashback,Yes,No
U1021600,Personalized Offer,Yes,No
U1084308,Referral,Yes,No
U1082910,Cashback,No,No
U1032056,Referral,No,No
U1074250,Referral,Yes,No
U1002431,Cashback,Yes,Yes
U1086042,Cashback,No,No
U1074492,Referral,Yes,No
U1040668,Cashback,Yes,No
U1033494,Referral,No,Yes
U1042185,Personalized Offer,No,Yes
U1022109,Referral,Yes,No
U1015728,Cashback,Yes,No
U1033130,Referral,Yes,No
U1072418,Discount,Yes,Yes
U1019108,Discount,Yes,Yes
U1093216,Cashback,Yes,No
U1015919,Personalized Offer,Yes,No
U1058011,Discount,Yes,Yes
U1089374,Referral,No,No
U1068899,Cashback,Yes,Yes
U1028071,Referral,Yes,Yes
U1033844,Discount,No,No
U1099543,Referral,No,Yes
U1048396,Discount,Yes,No
U1062702,Cashback,Yes,No
U1006286,Discount,No,No
U1008755,Cashback,Yes,Yes
U1019835,Cashback,Yes,No
U1073531,Personalized Offer,No,Yes
U1050353,Personalized Offer,No,Yes
U1070711,Referral,No,No
U1059242,Discount,Yes,No
U1026766,Discount,Yes,No
U1093470,Cashback,No,No
U1022047,Personalized Offer,Yes,No
U1061205,Personalized Offer,Yes,Yes
U1033793,Personalized Offer,Yes,No
U1039441,Cashback,Yes,No
U1039696,Discount,Yes,Yes
U1027913,Personalized Offer,Yes,No
U1076518,Cashback,No,No
U1006563,Discount,No,Yes
U1023619,Referral,Yes,Yes
U1028463,Cashback,No,Yes
U1076863,Discount,No,No
U1052526,Discount,Yes,Yes
U1068155,Referral,No,No
U1029438,Cashback,Yes,No
U1010678,Discount,No,Yes
U1090050,Cashback,No,No
U1078113,Discount,Yes,Yes
U1034239,Discount,Yes,No
U1025297,Cashback,Yes,No
U1001499,Personalized Offer,Yes,Yes
U1045153,Personalized Offer,No,No
U1091301,Discount,No,No
U1063404,Discount,No,No
U1059331,Personalized Offer,Yes,No
U1002500,Personalized Offer,Yes,No
U1086957,Referral,No,Yes
U1047527,Cashback,Yes,Yes
U1098549,Discount,No,Yes
U1019055,Referral,Yes,No
U1045631,Discount,Yes,No
U1017374,Cashback,No,No
U1077915,Referral,Yes,No
U1047416,Referral,Yes,Yes
U1018889,Referral,Yes,No
U1020719,Referral,No,Yes
U1060935,Referral,Yes,No
U1035309,Cashback,Yes,No
U1056083,Discount,No,Yes
U1069482,Referral,Yes,No
U1058357,Discount,Yes,No
U1032119,Referral,Yes,No
U1081596,Referral,Yes,No
U1082691,Personalized Offer,No,Yes
U1028392,Personalized Offer,No,No
U1060736,Personalized Offer,No,No
U1010851,Personalized Offer,Yes,No
U1071560,Personalized Offer,No,Yes
U1080018,Referral,Yes,Yes
U1083087,Cashback,No,No
U1095536,Referral,No,No
U1095783,Cashback,Yes,Yes
U1015242,Personalized Offer,No,Yes
U1044205,Referral,No,No
U1061052,Referral,Yes,No
U1052916,Referral,Yes,Yes
U1048930,Personalized Offer,Yes,Yes
U1030722,Personalized Offer,Yes,No
U1044196,Discount,Yes,No
U1041182,Personalized Offer,Yes,Yes
U1019739,Referral,Yes,No
U1056481,Referral,Yes,No
U1047885,Discount,No,Yes
U1043714,Discount,Yes,Yes
U1006533,Discount,No,No
U1073605,Discount,Yes,Yes
U1005441,Discount,Yes,No
U1054530,Cashback,Yes,No
U1074275,Referral,Yes,No
U1041637,Referral,Yes,Yes
U1092104,Referral,Yes,No
U1049223,Cashback,No,Yes
U1052161,Cashback,No,Yes
U1084807,Personalized Offer,No,Yes
U1094967,Discount,Yes,No
U1038762,Cashback,Yes,No
U1011432,Referral,Yes,Yes
U1018000,Cashback,Yes,Yes
U1074095,Personalized Offer,No,Yes
U1056502,Discount,Yes,No
U1065323,Personalized Offer,No,Yes
U1077758,Personalized Offer,Yes,No
U1001284,Referral,Yes,No
U1048459,Personalized Offer,No,Yes
U1042461,Cashback,No,No
U1025178,Cashback,Yes,No
U1036478,Personalized Offer,Yes,Yes
U1056195,Personalized Offer,Yes,Yes
U1062432,Personalized Offer,No,No
U1064065,Cashback,No,No
